id,page,bbox,text_length,text,aurora,OSDG,combined,sentiment
399,page 12 of ../pdf/orsted.pdf,"(838.1102905273438, 356.3741149902344, 981.052734375, 414.8861389160156)",22,• our partnership with the Grimsby  Institute and Furness College in the  UK to deliver a three-year wind  turbine technician apprenticeship  scheme  ,,,,0.0
401,page 12 of ../pdf/orsted.pdf,"(994.0142822265625, 200.37413024902344, 1137.4534912109375, 270.8861389160156)",29,"• our relationship with community  colleges that provide wind tech- nician training, including Western  Texas College, a community college  near Snyder, Texas, the site of the  Amazon Wind Farm  ",,,,0.1779
402,page 12 of ../pdf/orsted.pdf,"(994.0143432617188, 284.3741149902344, 1125.7960205078125, 342.8861389160156)",23,"• a national partnership with  KidWind, a US non-profit that  provides curriculum and training  opportunities to teachers about  the wind and solar industry  ",,,,0.3818
403,page 12 of ../pdf/orsted.pdf,"(994.0143432617188, 356.3741149902344, 1135.3160400390625, 426.8861389160156)",30,• funding the Wind Energy Master  Class with the Technical University  of Denmark to enable knowledge  sharing between their wind energy  experts and universities close to  our offshore wind projects. ,,,,0.7184
404,page 12 of ../pdf/orsted.pdf,"(838.1103515625, 524.3741455078125, 980.8375854492188, 714.8861083984375)",87,"When building new offshore wind  farms, we often develop in waters  that are also used for commercial  fishing purposes, and this can create  concern among the local fisheries  regarding both access to fishing  grounds and effects on fish stocks.  Addressing these concerns largely  depends on national legislation,  which can differ significantly across  our markets. In some markets, fishing  vessels are allowed to operate within  our wind farms; in others, only certain  types of fishing activities are permit- ted, in others still, all forms of fishing  are prohibited.  ",,,,0.4939
405,page 12 of ../pdf/orsted.pdf,"(838.1103515625, 728.3741455078125, 980.75830078125, 774.8861083984375)",24,"While these variations increase the  complexity of working with local fish- ing communities, it is often possible  for the two sectors to thrive alongside  ",,,,0.3182
406,page 12 of ../pdf/orsted.pdf,"(994.0143432617188, 524.3741455078125, 1135.493408203125, 666.8861083984375)",63,"one another. As with other commu- nity groups, we tailor our approach  to the local context and engage  fisheries as early as possible in new  projects. We involve commercial and  recreational fisheries in our project  planning through a series of communi- ty meetings and employ local fishing  industry representatives to ensure  effective collaboration throughout  the development, construction, and  operational phases of our projects. ",,,,0.8658
407,page 12 of ../pdf/orsted.pdf,"(994.0143432617188, 680.3741455078125, 1136.925048828125, 774.8861083984375)",39,"In many cases, our offshore wind  farms coexist peacefully with thriving  local fisheries. However, where issues  relating to marine spatial planning  and regional fisheries management  arise, solutions may need to be  shaped politically by local or nation- al governments. ",['SDG_14'],,['SDG_14'],0.6249
425,page 12 of ../pdf/orsted.pdf,"(651.964599609375, 104.35563659667969, 810.16357421875, 198.8676300048828)",45,"This dialogue often translates into local  solutions to the issues raised. If relevant,  we stay engaged throughout the con- struction and operation of our renewable  energy projects. Often our stakeholder  engagement is important to winning  project bids, securing permits and licences,  and earning local support. ",,,,0.9493
426,page 12 of ../pdf/orsted.pdf,"(651.968505859375, 211.90252685546875, 810.1907958984375, 390.8861389160156)",86,"Systematic approach to manage  diverse local expectations Today, most of our local community  work is developed on a project-by-pro- ject basis. Yet, our expansion into US and  Asian-Pacific markets has put us in touch  with increasingly diverse local commu- nities, a trend that will only continue as  we grow our project portfolio further.  To manage diverse local expectations  effectively, we must ensure that the tools  we use to identify and address local  stakeholder concerns are grounded in  a systematic approach which remains  consistent across our organisation.  ",,,,0.6705
427,page 12 of ../pdf/orsted.pdf,"(651.968505859375, 404.3741149902344, 810.7625732421875, 570.8861083984375)",81,"We are currently working to refine and  develop the mechanisms guiding our  local community work. For example, we  have developed a new approach that  enables our local staff to systematically  examine project impact through a human  rights lens. This allows us to remediate  and robustly report on any negative  human rights impacts, in line with inter- national standards. Additionally, we work  on an evolving catalogue of activities  that have helped create shared benefits  for local communities such as appren- ticeship schemes. ",,,,0.34
428,page 12 of ../pdf/orsted.pdf,"(651.968505859375, 584.3741455078125, 808.808349609375, 798.8861083984375)",120,"As we expand our geographical presence,  we will work to embed these tools in  every project to guide our local engage- ment work in a strategic way. Once in  place, they will help us strengthen our  company-wide reporting on local commu- nity engagement activities, which today  is not comprehensive enough. Of course,  many questions to which we do not yet  have answers remain – namely, how to  set indicators and produce meaningful  reporting for a theme as diverse as local  community engagement – but by placing  local stakeholder insight and inspiration  at the centre of our work, we hope to find  the solutions. Also, our programme should  be broadened to also include our rapidly  growing onshore wind and solar activities. ",,,,0.9622
430,page 13 of ../pdf/orsted.pdf,"(651.968505859375, 398.4745178222656, 963.100830078125, 462.23052978515625)",32,"In this section, we outline our progress across all of our  20 sustainability programmes. We present dashboards  on our key performance indicators and lay out the  components of each of our programmes. ",['SDG_9'],,['SDG_9'],0.4215
432,page 13 of ../pdf/orsted.pdf,"(138.89759826660156, 638.7740478515625, 324.0480041503906, 685.2860107421875)",31,"This year, the COVID-19 pandemic affected how  and where we work. Many of our colleagues had  to work from home most of the year and our  work environment was increasingly virtual.  ",['SDG_3'],,['SDG_3'],-0.1531
436,page 14 of ../pdf/orsted.pdf,"(39.677703857421875, 192.06478881835938, 414.5408630371094, 271.8166809082031)",46,"Our climate targets are designed to align our company and entire  carbon footprint with the 1.5 °C pathway. Here, you can see how  we progress on our main performance indicators in our seven  programmes to align our business with science and catalyse the  green energy transformation.  ","['SDG_12', 'SDG_13']",,"['SDG_13', 'SDG_12']",0.5994
443,page 14 of ../pdf/orsted.pdf,"(39.685001373291016, 709.6953125, 298.4585876464844, 732.207275390625)",22,"To achieve carbon neutrality by 2040, we reduce emissions from our  supply chain and from wholesale buying and selling of natural gas. ",,,,0.3612
449,page 14 of ../pdf/orsted.pdf,"(39.685001373291016, 538.447265625, 308.5058288574219, 560.959228515625)",20,We reduce the emissions across our energy generation and operations   to become carbon-neutral in scopes 1 and 2 by 2025. ,,,,0.2732
457,page 14 of ../pdf/orsted.pdf,"(651.968505859375, 346.7662048339844, 1028.835205078125, 369.2782287597656)",24,We phase out coal from our combined heat and power (CHP) plants by replacing coal with certified  sustainable biomass and closing down coal-fired capacity. ,"['SDG_9', 'SDG_11']",,"['SDG_11', 'SDG_9']",0.0
470,page 14 of ../pdf/orsted.pdf,"(651.968505859375, 538.447265625, 852.2620239257812, 572.959228515625)",22,We support new technologies that can help balance  supply and demand of green energy and that use  green power to decarbonise industry. ,,,,0.7184
480,page 14 of ../pdf/orsted.pdf,"(651.9683837890625, 590.3091430664062, 870.0564575195312, 642.4491577148438)",23,Strong commitment to engage in the  development of green hydrogen technologies  and pursue storage projects that allow us to  optimise our generation assets. ,,,,0.9153
481,page 14 of ../pdf/orsted.pdf,"(651.968505859375, 712.9406127929688, 830.6552124023438, 770.2239990234375)",41,Third-party assurance of data  The programme indicators and targets shown on  pages 28-31 and in the bottom row on pages 32-43  in this report are part of our ESG performance  report 2020 and have been subject to third-party  assurance by PwC. ,,,,0.5859
483,page 14 of ../pdf/orsted.pdf,"(908.3859252929688, 769.992431640625, 1116.433837890625, 798.7175903320312)",25,1)  Total avoided emissions includes both projects under   construction and projects in operation. Please refer to our  ‘ESG performance report’ and 'Green bond impact report'. ,,,,-0.0258
485,page 15 of ../pdf/orsted.pdf,"(39.685001373291016, 168.3262176513672, 428.1588134765625, 227.7923126220703)",44,"The green transformation is a driver for positive change beyond mitigating  global warming. But it can also have potential negative impacts on, for  instance, biodiversity or local communities. Here you can see how we  progress on our programmes to ensure a sustainable green transformation. ","['SDG_9', 'SDG_13']",,"['SDG_13', 'SDG_9']",0.7096
492,page 15 of ../pdf/orsted.pdf,"(296.22039794921875, 289.6952819824219, 536.9805297851562, 324.2073059082031)",23,"To protect biodiversity, we avoid and reduce impacts on marine  ecosystems throughout the development, construction, and  operation of all our offshore wind farms. ",['SDG_14'],,['SDG_14'],0.1027
495,page 15 of ../pdf/orsted.pdf,"(39.685001373291016, 710.2772216796875, 276.47979736328125, 799.7511596679688)",37,"We conduct our business with responsibility  and accountability, ensuring respect for our  employees, business partners, and suppliers.  Here you can see how we perform on the key  indicators of our nine programmes to ensure  responsible business practices. ",,,,0.8442
501,page 15 of ../pdf/orsted.pdf,"(296.2204895019531, 776.3710327148438, 543.6572875976562, 798.8829956054688)",22,"*TRIR is the total recordable incident rate, which is the number of  recorded incidents divided by the total number of hours worked. ",,,,0.1531
506,page 15 of ../pdf/orsted.pdf,"(908.5040283203125, 512.8712158203125, 1146.373046875, 547.3831787109375)",28,"Through screenings and assessments, we identify performance  gaps in our suppliers' adherence to our Code of Conduct (CoC)  for business partners. We take action to close any gaps. ",,,,0.0
509,page 15 of ../pdf/orsted.pdf,"(651.9871826171875, 512.8712158203125, 885.3526611328125, 547.3831787109375)",25,"We prohibit all forms of bribery and corruption. We promote  compliance internally and with our business partners through  due diligence, training, and reporting of misconduct. ",['SDG_16'],,['SDG_16'],0.3818
516,page 15 of ../pdf/orsted.pdf,"(651.968505859375, 133.69529724121094, 800.5349731445312, 180.20729064941406)",20,"We implement a holistic approach to  physical, social and mental health, and  well-being to enable good employee  performance and engagement. ",,,,0.7096
522,page 15 of ../pdf/orsted.pdf,"(994.015625, 133.69529724121094, 1147.1016845703125, 180.20729064941406)",24,"Employee satisfaction and motivation is  important to us, and we aim to remain  in the top 10 % in a benchmark of peer  companies. ",,,,0.7845
524,page 15 of ../pdf/orsted.pdf,"(653.0383911132812, 241.22438049316406, 1130.240234375, 271.46807861328125)",20,2019 2020 77 77 80 2019 2020 Target (2020) 77 78 Top 10 %  among peers 2019 2020 Target (2020) ,,,,0.2023
527,page 15 of ../pdf/orsted.pdf,"(651.968505859375, 335.2235107421875, 957.94091796875, 357.73553466796875)",23,"We promote, encourage, and advocate for a culture where different perspectives  are valued and leveraged, and where it is safe to speak up. ",,,,0.8934
528,page 15 of ../pdf/orsted.pdf,"(651.968505859375, 377.3115234375, 1088.390625, 399.82354736328125)",30,"The share of women in positions as senior directors  or higher - Leadership Conference (%) The share of women in positions of directors,   senior managers, managers, and team leads (%) ",,,,0.5267
531,page 15 of ../pdf/orsted.pdf,"(39.685001373291016, 475.0668029785156, 268.41864013671875, 521.5787963867188)",24,We want to develop our renewable energy projects so that  they create benefits for local communities and address com- munity concerns and expectations. . ,,,,0.7479
534,page 15 of ../pdf/orsted.pdf,"(296.22039794921875, 475.0668029785156, 528.498779296875, 509.5788269042969)",22,"We work to reduce, reuse, and recycle waste materials where  possible to limit the impact on natural resources and lower  carbon emissions. ",['SDG_12'],['SDG_12'],['SDG_12'],-0.3612
538,page 15 of ../pdf/orsted.pdf,"(39.685001373291016, 533.734130859375, 260.6265869140625, 588.24609375)",32,"Based on frequent engagement with our local  stakeholders, we strive to tailor our local initiatives to the  needs of local communities, including community benefit  funds, apprenticeships and scholarships, and local supplier  development. ",['SDG_4'],,['SDG_4'],0.7184
542,page 15 of ../pdf/orsted.pdf,"(651.968505859375, 697.6953125, 866.9579467773438, 732.207275390625)",24,We work to ensure the security of corporate information  and critical infrastructure through a risk-based approach  and in close collaboration with our business partners. ,,,,0.4019
545,page 15 of ../pdf/orsted.pdf,"(908.5040283203125, 697.6953125, 1142.892333984375, 732.207275390625)",20,We are transparent in our tax reporting and voluntarily  disclose country-specific information about our tax position in  our annual report. ,,,,0.0
587,page 16 of ../pdf/orsted.pdf,"(39.68510055541992, 98.24000549316406, 517.6458740234375, 137.85000610351562)",22,Programme overview 1  Decarbonisation of energy generation  and operations 2  Decarbonisation of supply chain  and wholesale buying and selling of  natural gas ,,,,0.5574
589,page 16 of ../pdf/orsted.pdf,"(39.68510055541992, 147.13014221191406, 301.63995361328125, 183.3831787109375)",35,"Sustainability  challenge Climate action and energy efficiency: As 73 % of global  carbon emissions come from the use of fossil fuel-based  energy, decarbonising energy generation and improving  energy efficiency are essentual to limit climate change. ","['SDG_7', 'SDG_9', 'SDG_13']",,"['SDG_13', 'SDG_9', 'SDG_7']",0.926
590,page 16 of ../pdf/orsted.pdf,"(331.65509033203125, 147.1371612548828, 515.7396240234375, 183.39019775390625)",28,"Climate action: To realise a net-zero world, the energy  industry must reduce emissions in the supply chain of  renewable energy technologies and phase out fossil fuel- based activities. ",['SDG_13'],['SDG_7'],"['SDG_13', 'SDG_7']",0.4939
591,page 16 of ../pdf/orsted.pdf,"(651.9680786132812, 147.14418029785156, 1144.6048583984375, 174.39520263671875)",44,Societal challenge Green energy deployment: The deployment of renewable energy technologies must be accelerated to help phase out coal and  other fossil fuels from the global energy systems at the pace and scale required by climate science to limit global warming to  1.5 °C.  ,['SDG_13'],,['SDG_13'],0.836
592,page 16 of ../pdf/orsted.pdf,"(39.68499755859375, 193.91822814941406, 318.1084899902344, 248.17529296875)",60,"Our approach We increase our total share of green energy and work to  reduce emissions to achieve carbon neutrality in our energy  generation and operations by 2025. This covers the emissions  from the generation of heat and power and from our  operations and maintenance, including the vessels servicing  our wind farms, our vehicles, and our sites (scopes 1 and 2).  ",,,,0.7717
593,page 16 of ../pdf/orsted.pdf,"(331.65496826171875, 193.97430419921875, 531.8829956054688, 248.182373046875)",54,We reduce emissions from our supply chain and from  wholesale buying and selling of natural gas and fossil fuel- based power (scope 3) in line with scientific requirements and  we work to achieve carbon neutrality by 2040 (scopes 1-3).  We work with our suppliers to reduce emissions from offshore  wind farm components and logistics. ,,['SDG_7'],['SDG_7'],0.3612
594,page 16 of ../pdf/orsted.pdf,"(651.9679565429688, 193.93238830566406, 929.9517211914062, 257.19146728515625)",70,"Our approach We deploy offshore wind farms globally. We want to increase  the deployment across our regions — the UK, Continental  Europe, North America, and Asia Pacific. Through scale and  technological development, we drive down the costs of  green electricity in the markets where we operate. Our target  is to have built 15 GW of offshore wind capacity by 2025 and  30 GW across all green energy technologies by 2030. ",,,,0.5719
595,page 16 of ../pdf/orsted.pdf,"(943.9379272460938, 193.9954833984375, 1144.060302734375, 239.2015380859375)",48,"We deploy onshore renewable energy technologies, including  onshore wind and solar PV. Our focus is to expand our  regional leadership position in the US. Our target is to have  built 5 GW of onshore wind capacity by 2025 and 30 GW  across all green energy technologies by 2030. ",,,,0.6705
596,page 16 of ../pdf/orsted.pdf,"(39.6849365234375, 267.72650146484375, 317.74951171875, 456.95965576171875)",189,"Our progress • We have reduced the carbon intensity of our energy  generation and operations by 87 % since 2006, to 58 g  CO2e/kWh in 2020. We are on track to deliver a 98 %  reduction by 2025.  • The build-out of green energy is a key driver, and we have  reached a 90 % share of green energy generation. • We continue to push for optimised vessel designs and  the use of biofuels in our vessel portfolio, including hybrid  and battery technology, fuel cells, and offshore charging  possibilities. • As of 2021, we will no longer buy or lease fossil-fuelled  cars, and, by 2025, our entire fleet of vehicles, including site  and operational vehicles, will be fully electric. Currently,  we have a 38 % share of electric vehicles (including plug-in  hybrids) in our fleet. • We cover 100 % of our own power consumption with green  certificates, mainly from our offshore wind farms.  • We have initiated a project to identify options for offsetting  any residual emissions we may still have by 2025 (scopes  1 and 2). These solutions must be certified and able to  document carbon removal. ",,,,0.9201
597,page 16 of ../pdf/orsted.pdf,"(331.6531066894531, 267.763671875, 532.2450561523438, 475.0059814453125)",202,"• We have set an interim target towards 2040 of reducing  emissions from our supply chain and gas sales (scope 3)  by 50 % by 2032. We updated our 2018 base year as we  divested our LNG business that accounted for 20 % of the  total 2018 base year scope 3 emissions. We are currently  on track with a 13 % reduction of emissions since 2018. • We have established dialogue on decarbonisation with  our key strategic suppliers in the most carbon-intensive  categories in offshore wind. • We have partnered with the Carbon Disclosure Project  (CDP) to promote a transparent and uniform way of  measuring and disclosing emissions in our supply chain. • Of our 28 key strategic suppliers, 26 have successfully  disclosed to the CDP, and the remaining two have  committed to do so next year.  • We have decided that our strategic suppliers shall produce  and deliver their products and services to us using 100 %  green electricity by 2025, at the latest. • We have co-founded the Climate Group’s SteelZero  initiative, with the aim to drive the cross-sectoral innovation  journey needed to decarbonise steel.  • We continue to integrate green requirements in tenders for  office supplies and administrative services.  ",['SDG_13'],,['SDG_13'],0.8779
598,page 16 of ../pdf/orsted.pdf,"(651.97314453125, 267.7569580078125, 931.1398315429688, 475.04827880859375)",195,"Our progress • We have installed our 1,500th wind turbine, and are well on  track to meet our target of 15GW installed offshore wind  capacity by 2025, with a current capacity of 7.6 GW. • We have commissioned the 752 MW Borssele 1 & 2  Offshore Wind Farm in the Netherlands, the biggest  offshore wind farm in the country. • As the EPC provider, we have been part of the Coastal  Virginia demonstration project, the first-ever offshore  wind turbine to be installed in US federal waters. With only  two wind turbines, the project is intended to show the  possibilities of offshore wind in the US. •  Our portfolio of long-term CPPAs (corporate power  purchase agreements) is constantly expanding, with large  companies wanting to secure their power from renewable  sources. Most recently:  –   We have signed the world’s largest renewables CPPA  with TSMC in Taiwan, securing an offtake of the full  production from our 920 MW Greater Changhua 2b & 4  Offshore Wind Farm.  –   We have signed the largest offshore wind CPPA in Europe  with the technology company Amazon, which will buy  the output of 250 MW from the Borkum Riffgrund 3  Offshore Wind Farm. ",,,,0.9042
599,page 16 of ../pdf/orsted.pdf,"(943.9431762695312, 267.8482666015625, 1144.4512939453125, 412.07647705078125)",143,"• We have increased our installed onshore energy generation  capacity to 1.7 GW, and are on track to meet our 2025  target of 5 GW. • We have expanded our portfolio of onshore wind farms in  the US by purchasing the Haystack project in Nebraska and  by completing the Willow Creek project in South Dakota  and the Sage Draw project in Texas. • We have also completed the Plum Creek project in  Nebraska, a 230 MW onshore wind farm consisting of 82  wind turbines. • We have expanded our solar energy portfolio in the US by  acquiring the 227 MW Muscle Shoals project in Alabama. • We have taken final investment decisions on both the      367 MW Western Trail project, our largest onshore wind  project to date, and the Old 300 Solar Center, a new         430 MWac Houston solar PV project in Texas.  ",,,,0.6486
600,page 16 of ../pdf/orsted.pdf,"(39.690185546875, 485.6044616699219, 1107.6932373046875, 504.13348388671875)",55,"Actions to become future-fit Achieve carbon neutrality in our energy generation and  operations (scopes 1 and 2) by 2025. Achieve carbon neutrality across our total carbon footprint  (scopes 1-3) by 2040, a decade earlier than science demands. Actions to become future-fit Work with governments, companies, and international organisations to accelerate the global green energy build-out. ",['SDG_12'],,['SDG_12'],0.4939
601,page 16 of ../pdf/orsted.pdf,"(39.69012451171875, 514.5144653320312, 1140.9927978515625, 532.7634887695312)",39,Our governance Accountability lies with the Executive Committee. Accountability lies with the Executive Committee.  Our governance Accountability lies with the Executive Vice President (EVP) of  our Offshore business unit. Accountability lies with the EVP of our Onshore business unit. ,,,,-0.8807
602,page 16 of ../pdf/orsted.pdf,"(39.6900634765625, 543.2844848632812, 1067.6962890625, 561.8134765625)",50,"Policy and link to  more information • Ørsted Sustainability commitment  • ESG performance report: Section 2.7 • ESG performance report: Section 2.8 Policy and link to  more information • ESG performance report: Section 2.1 • Annual report, pages 23-25 • ESG performance report: Section 2.1 • Annual report, page 26 ","['SDG_9', 'SDG_12']",,"['SDG_12', 'SDG_9']",0.3818
604,page 16 of ../pdf/orsted.pdf,"(117.64913940429688, 572.117431640625, 317.5760192871094, 599.3194580078125)",21,• Paris Agreement  • Greenhouse Gas Protocol & Science Based Targets initiative  • IPCC Special Report: Global Warming of 1.5 ºC ,['SDG_13'],,['SDG_13'],0.7579
614,page 16 of ../pdf/orsted.pdf,"(39.7113037109375, 647.6683959960938, 981.2515869140625, 665.9173583984375)",46,SDG contribution 13: We will become carbon-neutral to help limit climate  change. 13: We are reducing our indirect carbon emissions across our  entire carbon footprint to help limit climate change. SDG contribution 7.2: We are increasing the share of renewable energy in the global energy mix. ,"['SDG_7', 'SDG_12', 'SDG_13']",['SDG_7'],"['SDG_13', 'SDG_12', 'SDG_7']",0.8689
638,page 17 of ../pdf/orsted.pdf,"(39.68510055541992, 134.13014221191406, 312.6485900878906, 170.3831787109375)",36,"Sustainability  challenge Green energy deployment: Coal continues to be the most  widely used fuel for power generation globally even though  it is the most carbon-intensive fossil fuel. To limit climate  change, coal must be phased out. ","['SDG_9', 'SDG_13']",,"['SDG_13', 'SDG_9']",0.34
639,page 17 of ../pdf/orsted.pdf,"(331.65509033203125, 134.1371612548828, 528.5587158203125, 188.39422607421875)",45,"Green and reliable energy system: To help balance supply  and demand of green energy, store energy, and use green  power to decarbonise industries where emissions are  particularly hard to abate, new technologies must be tested,  piloted, and scaled to fully decarbonise the world’s energy  consumption. ",['SDG_9'],['SDG_7'],"['SDG_9', 'SDG_7']",0.785
640,page 17 of ../pdf/orsted.pdf,"(651.9680786132812, 134.1442413330078, 931.23291015625, 179.3992919921875)",40,Societal challenge Sustainable finance: The IPCC estimates a USD 2.4 trillion  annual shortfall in clean energy investment through 2035  to meet the goals of the Paris Agreement. Mobilisation of  institutional and private capital will be necessary to meet this  challenge.  ,['SDG_9'],,['SDG_9'],0.8225
642,page 17 of ../pdf/orsted.pdf,"(943.93701171875, 160.3030242919922, 1145.66162109375, 242.8150177001953)",57,"In the space of a decade, we have become a global  green energy company. Today, our business strategy  is focused on a large renewable energy build-out. We  invest all of our capital in green energy projects, and  our earnings (EBITDA) are predominantly green. Yet,  in our product portfolio, we still have legacy business  that is not green. ",,,,0.7845
643,page 17 of ../pdf/orsted.pdf,"(943.93701171875, 256.3030090332031, 1137.10986328125, 302.8150329589844)",34,"Firstly, we have one last remaining fossil-based  combined heat and power (CHP) plant in Esbjerg,  Denmark. In 2023, we will close this CHP plant and  fully retire the use of coal in our business. ",,,,0.0
644,page 17 of ../pdf/orsted.pdf,"(943.93701171875, 316.3030090332031, 1145.0147705078125, 434.8150329589844)",75,"Additionally, due to long-term legacy gas contracts,  we still buy wholesale natural gas in the energy  markets which we sell in the European gas markets  to industrial customers who depend on it. These gas  contracts were signed many years ago. Some were  signed in the 1980s with the Danish Underground  Consortium (DUC). Under these agreements, we  are committed to buy the natural gas produced by  DUC. We also have a long-term supply contract with  Gazprom.   ",,,,0.8519
645,page 17 of ../pdf/orsted.pdf,"(943.93701171875, 448.3030090332031, 1142.9337158203125, 518.8150024414062)",55,"In 2020, our wholesale of natural gas operated  on low margins, as reflected in our earnings, but it  accounted for approximately one third of our total  revenue. Gas sales also account for 87 % of our  scope 3 emissions, due to the emissions linked to the  end-use of the natural gas we buy and sell. ",,,,0.5346
646,page 17 of ../pdf/orsted.pdf,"(943.93701171875, 532.3030395507812, 1145.3992919921875, 674.8150024414062)",101,"With our target to have net-zero emissions across  our carbon footprint by 2040, we have decided to  phase out our activities to buy and sell natural gas.  As an interim target, we want to halve our emissions  by 2032 compared to 2018. This means that we will  not renew or enter into new long-term gas purchase  agreements. From 2019 to 2020, we divested our  liquefied natural gas (LNG) business and have seen a        28 % decline in our volume of gas sales. Towards  2032, we expect to see similar step-by-step reduc- tions in our wholesale volume as our gas contracts  expire.  ",['SDG_12'],,['SDG_12'],0.7506
647,page 17 of ../pdf/orsted.pdf,"(39.68510055541992, 198.90333557128906, 318.7477111816406, 235.1563720703125)",39,Our approach We phase out coal from our combined heat and power  (CHP) plants by replacing coal with certified sustainable  biomass and closing down coal-fired capacity. Our target is to  completely phase out our use of coal in 2023. ,"['SDG_9', 'SDG_11']",,"['SDG_11', 'SDG_9']",0.0
648,page 17 of ../pdf/orsted.pdf,"(331.65509033203125, 198.9593505859375, 522.3414306640625, 244.1654052734375)",39,"We explore and develop solutions to produce renewable  hydrogen to displace fossil fuels in sectors that are difficult  to electrify, such as heavy industry and transport. We also  deploy battery storage solutions with some of our green  energy projects. ",,,,0.25
649,page 17 of ../pdf/orsted.pdf,"(651.9680786132812, 198.9174346923828, 915.4252319335938, 226.16845703125)",24,"Our approach We exclusively use green financing instruments, including  green bonds and green loans, to progress our green  transformation and build-out of green energy. ",,,,0.5994
650,page 17 of ../pdf/orsted.pdf,"(39.68499755859375, 254.6934356689453, 318.23382568359375, 389.9686279296875)",128,"Our progress • This year, we saw an increase in coal consumption at  three of our combined heat and power plants due to our  provision of ancillary services in Denmark, contributing to  stable grid operations.  • We are still on track to complete our coal-to-biomass  conversion programme, with the last remaining coal-fired  CHP plant, located in Esbjerg, Denmark, closing by 1 April  2023, at the latest. Therefore, we will completely stop using  coal from 1 April 2023. Until then, fluctuations in our coal  consumption are expected. • We have inaugurated our new wood chip-fired unit at  Asnæs Power Station. Today, the power plant can supply  green district heating, as well as green process heat to  Novo Nordisk and Novozymes – thus lowering the city and  district’s carbon emissions. ",,,,0.6003
651,page 17 of ../pdf/orsted.pdf,"(331.6549987792969, 254.7706298828125, 533.2002563476562, 398.99884033203125)",109,"• We have taken important steps towards growing our  current pipeline of projects within Power-to-X solutions:  –   We have entered into a landmark partnership in  Denmark with A.P. Moller - Maersk, DSV Panalpina, DFDS,  SAS, and Copenhagen Airport for the development of a  large-scale power-to-hydrogen facility in Copenhagen  aimed at decarbonising sectors in industry, heavy  transport, and shipping.   –   Together with ten partner organisations, we have  secured funding for the Westküste 100 project, the first  offshore wind power-to-hydrogen conversion project in  Germany.   –   We have partnered with the world’s leading fertiliser  company, Yara, to replace fossil hydrogen with renewable  hydrogen in the production of green ammonia in the  Netherlands. ",,,,0.7351
652,page 17 of ../pdf/orsted.pdf,"(651.968017578125, 254.7498321533203, 931.0237426757812, 345.01495361328125)",96,"Our progress • This year, we have been exploring how to best align with  the upcoming EU taxonomy, which will help investors  determine the sustainability of the economic activities  they invest in. We expect to align with all aspects of the  taxonomy when the final version is launched in 2021. • We have continued our green debt financing by allocating  proceeds of DKK 24.1 billion to eligible green bond projects.  • In the annual report, we have built further on our TCFD  implementation by introducing a TCFD reference table in  our ESG performance report, section 5.3. ",['SDG_9'],,['SDG_9'],0.8271
653,page 17 of ../pdf/orsted.pdf,"(39.68505859375, 409.54095458984375, 521.8092041015625, 436.7919921875)",44,Actions to become future-fit Phase out coal in 2023 and substitute the remaining use of  natural gas and fossil oil with sustainable alternatives. Take an active role in testing and scaling new energy  technologies that can enable an acceleration of the green  energy build-out. ,['SDG_9'],,['SDG_9'],0.8126
654,page 17 of ../pdf/orsted.pdf,"(651.968017578125, 409.5479736328125, 922.6502075195312, 436.79901123046875)",25,Actions to become future-fit Continue to use only green financing instruments for all our  future financing and align business activities and reporting  with EU taxonomy. ,,,,0.0
655,page 17 of ../pdf/orsted.pdf,"(39.68499755859375, 447.3269958496094, 308.3714599609375, 474.5780334472656)",24,Our governance The EVP of our Markets & Bioenergy business unit is  accountable for the conversion and operations of our heat  and power plants. ,,,,0.0
656,page 17 of ../pdf/orsted.pdf,"(331.65496826171875, 447.3830261230469, 527.6821899414062, 474.5850524902344)",26,"Accountability for hydrogen projects lies with the EVP of our  Offshore business unit. For storage projects, it lies with the  EVP of our Onshore business unit. ",,,,-0.6808
658,page 17 of ../pdf/orsted.pdf,"(39.68487548828125, 485.12005615234375, 899.2280883789062, 512.37109375)",46,"Policy and link to  more information • ESG performance report: Section 2.10 • Annual report, pages 21-25, 30-31 Policy and link to  more information • TCFD table in ESG performance report: Section 5.3 • Annual report, page 21 (EU taxonomy) • Green bond impact report 2020 ",,,,0.0
660,page 17 of ../pdf/orsted.pdf,"(117.64389038085938, 522.9060668945312, 695.6129150390625, 550.4371337890625)",26,• Paris Agreement  • IPCC Special Report: Global Warming of 1.5ºC • Paris Agreement  • IPCC Special Report: Global Warming of 1.5ºC International frameworks of reference ,['SDG_13'],,['SDG_13'],0.9186
663,page 17 of ../pdf/orsted.pdf,"(117.65097045898438, 569.7501220703125, 484.8359069824219, 596.9521484375)",21,• Powering Past Coal Alliance • IRENA Coalition for Action • Green Hydrogen Catapult • WEF - Accelerating Clean Hydrogen initiative  ,,,,0.4019
666,page 17 of ../pdf/orsted.pdf,"(39.7060546875, 607.4940795898438, 532.4498901367188, 652.7491455078125)",52,SDG contribution 7.2: We are increasing the share of renewable energy in the  global energy mix. 7.1: We explore new technologies to decarbonise the world's  energy consumption - especially in sectors where emissions  are hard to abate 9.4: We are developing and adopting a greater range of clean  and environmentally sound technologies. ,"['SDG_7', 'SDG_9']",['SDG_7'],"['SDG_9', 'SDG_7']",0.8834
