id,link,title,text_length,text,aurora,OSDG,combined,sentiment
673,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,68,"The developer’s new CEO, Mads Nipper, told reporters that there had been recent progress in the permitting process for both its 132MW South Fork South Fork (132MW) Offshore off Long Island, New York, USA, North America Click to see full details and 1100MW Ocean Wind Ocean Wind (1100MW) Offshore off Atlantic City, New Jersey, USA, North America Click to see full details projects off the US’s east coast.",,,,0.4215
675,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,25,The US’ Bureau of Ocean Energy Management (BOEM) recently launched a public consultation on the environmental impact of the South Fork project off New York.,"['SDG_13', 'SDG_14']",,"['SDG_13', 'SDG_14']",0.3818
679,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,42,He added that Ørsted was also encouraged by the one-year extension agreed for the US’ production tax credit (PTC) scheme for onshore wind farms and fixing of the value of the investment tax credit (ITC) for offshore wind farms late last year.,,,,0.8807
681,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,48,"“We are more optimistic than we were just a couple of months ago that the approvals process will pick up speed for us, but also for some of our competitors,” Nipper told reporters in a conference call following the publication of the Danish energy giant’s full-year financial results.",,,,0.5341
683,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,35,"“What we are seeing with the ambition, the tax credit support and the early signs of the approval procedures gaining speed is something that gives us confidence for the long-term potential of the US market.”",,,,0.926
685,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,32,"Late last year, Ørsted agreed a deal to sell a 25% stake in its Ocean Wind project off New Jersey, with a deal due to close in the first half of 2021.",,,,0.2732
687,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,25,"Further transactions may follow, according to chief financial officer Marianne Wiinholt, as the developer seeks to use proceeds from stake sales to fund further growth.",,,,0.3818
689,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,24,"It may also look at selling stakes non-subsidised wind farms and pursuing further corporate power purchase agreements to avoid merchant risk, she told reporters.",,,,-0.296
693,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,30,"In his first financial results conference call as Ørsted CEO, Nipper said that the developer will consider using floating foundations for potential projects in some areas, including California and Scotland.",,,,0.0
697,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,23,"“We will continue our ambitious growth in bottom-fixed, but we will surely also be pursuing opportunities where floating is an option,” Nipper said.",,,,0.8779
701,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,32,"He also welcomed both competition and collaboration with fossil-fuel giants – including the likes of BP, Shell and Total – who have made inroads into the offshore wind segment in recent years.",,,,0.6369
703,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,26,"He said: “It’s very important that there are many actors who are willing, and who will participate in [the growth of the global offshore wind market].",,,,0.5709
707,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,37,"“Competition will likely increase, but we don’t think this is something that will be bad for the industry. We are confident that with our experience and our capabilities, we can uphold our leading position in the market.”",,,,0.0516
711,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,35,Nipper did not appear concerned about the potential loss of power deals if developers fail to comply with local content plans submitted as part of the UK’s upcoming contracts for difference tender later this year.,,,,-0.7003
717,https://www.windpowermonthly.com/article/1706370/orsted-ceo-nipper-optimistic-long-term-future-us-market,Ørsted CEO Nipper 'optimistic' for long-term future of US market,23,"“It’s fully understandable that there is a focus on creating work in a post-Covid economy, and any commitment we give, we will honour.”",,,,0.5859
720,https://www.rechargenews.com/wind/damaged-offshore-wind-cables-to-cost-orsted-almost-half-a-billion-dollars-cfo/2-1-1002964,Damaged offshore wind cables to cost Orsted almost half a billion dollars: CFO,20,Danish giant will add additional layer of protective rocks on some cable routes and conduct further seabed investigations until 2023,,,,0.0
723,https://www.reuters.com/article/us-orsted-power-usa-idUSKBN2AW1YU,Orsted agrees power supply deal with Target and Hormel from Nebraska wind farm,28,COPENHAGEN (Reuters) - Denmark’s Orsted on Thursday said it will deliver power to the retail chain Target and food company Hormel from its Nebraska wind farm Haystack Wind.,,,,0.0
727,https://www.reuters.com/article/us-orsted-power-usa-idUSKBN2AW1YU,Orsted agrees power supply deal with Target and Hormel from Nebraska wind farm,28,"Orsted, the world’s largest offshore wind farm developer, in January signed a deal with PepsiCo for the soft drink producer to purchase power from the Haystack Wind project.",,,,0.0
728,https://www.workboat.com/viewpoints/wind-power-whiplash-with-vineyard-wind-review-complete,Wind power whiplash with Vineyard Wind review complete,52,"The Biden administration’s direction on offshore wind energy is straightforward. Just five days after a March 3 notice in the Federal Register announced that the Bureau of Offshore Energy Management had resumed work on a final environmental impact statement for the 800-megawatt Vineyard Wind project off southern New England, it was done.",['SDG_13'],,['SDG_13'],0.4939
730,https://www.workboat.com/viewpoints/wind-power-whiplash-with-vineyard-wind-review-complete,Wind power whiplash with Vineyard Wind review complete,40,The reversal from the outgoing Trump administration’s 11th-hour shut down of that review was widely expected by both wind power advocates and critics. It’s clearly a signal to the wind industry that things are moving its way – very fast.,,,,0.4019
732,https://www.workboat.com/viewpoints/wind-power-whiplash-with-vineyard-wind-review-complete,Wind power whiplash with Vineyard Wind review complete,82,"“Offshore energy development provides an opportunity for us to work with Tribal nations, communities, and other ocean users to ensure all decisions are transparent and utilize the best available science,” said BOEM Director Amanda Lefton, who was recruited to the Biden administration after working in New York state government to advance renewable energy programs there including offshore wind. “We appreciate everyone’s participation in the process and look forward to continuing to work with stakeholders on the future analysis of offshore wind projects.”",['SDG_16'],['SDG_7'],"['SDG_7', 'SDG_16']",0.9382
736,https://www.workboat.com/viewpoints/wind-power-whiplash-with-vineyard-wind-review-complete,Wind power whiplash with Vineyard Wind review complete,39,"“A timely and effective permitting regime is a necessity in developing the generational energy and economic opportunity of offshore wind. With Interior’s announcement, we are closer to that reality,” said Erik Milito, president of the National Ocean Industries Association.",,,,0.7906
738,https://www.workboat.com/viewpoints/wind-power-whiplash-with-vineyard-wind-review-complete,Wind power whiplash with Vineyard Wind review complete,67,"“This is the day the U.S. offshore wind industry has been anxiously awaiting for years. Today’s announcement provides the regulatory greenlight the industry needs to attract investments and move projects forward,” said Liz Burdock, the president and CEO of the Business Network for Offshore Wind. “The U.S. can’t be one and done. Otherwise, we cannot compete with the explosive growth currently seen in Asian and European markets.”",,,,0.4939
740,https://www.workboat.com/viewpoints/wind-power-whiplash-with-vineyard-wind-review-complete,Wind power whiplash with Vineyard Wind review complete,36,"It’s a complete turnaround from December, when Vineyard Wind withdrew its construction and operations plan from BOEM review asking for time to “conduct additional technical and logistical reviews” for using larger, more powerful GE Haliade-X turbines.",,,,0.4754
742,https://www.workboat.com/viewpoints/wind-power-whiplash-with-vineyard-wind-review-complete,Wind power whiplash with Vineyard Wind review complete,40,"The Trump administration’s Department of Interior leadership upended the process, declaring developers would need to start the permitting process over. Wind power skeptics suggested Vineyard Wind was just looking for a better deal when the Biden administration got in place.",,,,0.3612
744,https://www.workboat.com/viewpoints/wind-power-whiplash-with-vineyard-wind-review-complete,Wind power whiplash with Vineyard Wind review complete,72,"On top of that, the department’s top lawyer issued a legal memorandum arguing that Interior officials were under obligation not to approve any ocean industrial development that would impede fishermen’s ability to work in those areas. Commercial fishing advocates saw the Trump administration blow and Interior’s legal memo as a boost for fishermen to slow the pace of wind energy siting and permitting processes. But now the tide running the other way.",['SDG_14'],,['SDG_14'],0.7717
746,https://www.workboat.com/viewpoints/wind-power-whiplash-with-vineyard-wind-review-complete,Wind power whiplash with Vineyard Wind review complete,61,"“It would appear that fishing communities are the only ones screaming into a void while public resources are sold to the highest bidder, as BOEM has reversed its decision to terminate a project after receiving a single letter from Vineyard Wind,” the Responsible Offshore Development Alliance, a coalition of fishing groups and communities, said when BOEM restarted the Vineyard Wind review.",,,,-0.0772
749,https://breakbulk.com/Articles/orstedtakes-h2res-investment-decision,Ørsted Takes H2RES Investment Decision,365,"Energy developer Ørsted said it reached final investment decision for a pioneering offshore renewable hydrogen project.The H2RES project aims to demonstrate the scope for large-scale hydrogen generation, and promises to lay the groundwork for a new stream of breakbulk projects throughout the coming decade.""We see renewable hydrogen and other sustainable fuels as cornerstones in reaching net-zero emissions by 2050, and H2RES will contribute with key learnings to turn Europe's ambitious build-out targets for renewable hydrogen into a new industrial success story,” said Martin Neubert, CEO of Ørsted Offshore.The project is one of a growing number of industrial-scale hydrogen solutions that are planned to kick off in 2021 as energy firms invest in alternative solutions.“With the right framework in place that incentivizes the shift away from fossil fuels, renewable hydrogen can decarbonize transport and heavy industry, which is paramount to creating a world that runs entirely on green energy,” Neubert added.Based in Fredericia, Denmark, Ørsted is one of the largest offshore wind developers in the world. One of seven supermajor oil and gas firms, BP announced plans in January this year to refocus its business on zero-carbon alternatives.The H2RES project will study the combination of electrolyzer technology with the fluctuating power supply from offshore wind, utilizing Ørsted's two 3.6-megawatt offshore wind turbines at Avedøre Holme.In the UK, electrolyzer manufacturer ITM recently launched its ""gigafactory"" in Sheffield, northern England. The giant plant is the world’s first gigawatt-scale electrolyzer factory, and the company has already said that it has raised enough cash to build a second factory of up to 2 GW.“Designing the factory and the manufacturing processes, followed by the fit out, has been a two-and-half-year journey, which has produced a blueprint for additional Gigafactories when justified by order volumes … Today we sell electrolyzers at the 10 MW level at £800,000 per MW ... we’ll be at £500,000/MW at the 100 MW level in the next three years,” said Graham Cooley, CEO of ITM.Headquartered in Yorkshire, ITM Power manufactures hydrogen energy equipment, to enhance utilization of renewable energy. In January the firm signed a deal to build and operate the world’s largest proton exchange membrane, or PEM, electrolyzer plant at the Leuna Chemical Complex in Germany.","['SDG_9', 'SDG_11', 'SDG_15']",['SDG_7'],"['SDG_11', 'SDG_9', 'SDG_7', 'SDG_15']",0.979
750,https://www.power-technology.com/news/orsted-new-jersey-pseg/,Ørsted sells stake in New Jersey offshore wind project,28,Danish power company Ørsted has completed the sale of its 25% stake in the Ocean Wind offshore wind farm to the New Jersey-based Public Service Enterprise Group (PSEG).,,,,0.0
756,https://www.power-technology.com/news/orsted-new-jersey-pseg/,Ørsted sells stake in New Jersey offshore wind project,25,"On 4 December, Ørsted and PSEG signed a definitive agreement, under which Ørsted North America agreed to sell its stake in the offshore wind facility.",,,,0.6486
758,https://www.power-technology.com/news/orsted-new-jersey-pseg/,Ørsted sells stake in New Jersey offshore wind project,23,Ørsted chief commercial officer and deputy group CEO Martin Neubert said: “We’re excited to officially welcome PSEG as a partner on Ocean Wind.,,,,0.6597
762,https://www.power-technology.com/news/orsted-new-jersey-pseg/,Ørsted sells stake in New Jersey offshore wind project,31,“Our two organisations are well-suited to deliver clean reliable energy to New Jersey and help the state continue on its path to becoming a leader in the American offshore wind industry.”,['SDG_9'],,['SDG_9'],0.7579
766,https://www.power-technology.com/news/orsted-new-jersey-pseg/,Ørsted sells stake in New Jersey offshore wind project,23,This target was a key component of New Jersey Governor Phil Murphy’s long-term strategy for achieving a fully carbon-free energy supply by 2050.,,,,0.3353
768,https://www.power-technology.com/news/orsted-new-jersey-pseg/,Ørsted sells stake in New Jersey offshore wind project,36,"PSEG chairman, president and CEO Ralph Izzo said: “From creating jobs and strengthening the economy to investing in infrastructure and bringing gigawatts of renewable energy to our coast, offshore wind is critical to New Jersey’s future.",['SDG_14'],,['SDG_14'],0.6369
772,https://www.power-technology.com/news/orsted-new-jersey-pseg/,Ørsted sells stake in New Jersey offshore wind project,28,“PSEG is pleased to close on its investment in Ocean Wind and looks forward to working with Ørsted to bring clean energy and new industry to the state.”,['SDG_9'],,['SDG_9'],0.7717
774,https://www.power-technology.com/news/orsted-new-jersey-pseg/,Ørsted sells stake in New Jersey offshore wind project,28,Ørsted recently agreed to divest a 50% ownership stake in its Borssele One and Two offshore wind farm project in the Netherlands to Norges Bank Investment Management (NBIM).,['SDG_1'],,['SDG_1'],0.2732
775,https://www.offshorewind.biz/2020/11/24/orsted-reveals-offshore-wind-plans-in-south-korea/,Ørsted Reveals Offshore Wind Plans in South Korea,26,Ørsted has disclosed plans to develop South Korean offshore wind projects with a potential capacity of up to 1.6 GW off the coast of Incheon City.,,,,0.0
777,https://www.offshorewind.biz/2020/11/24/orsted-reveals-offshore-wind-plans-in-south-korea/,Ørsted Reveals Offshore Wind Plans in South Korea,35,"The projects will be located more than 70 kilometres from the main parts of Incheon City and have relatively shallow water depths at the target project site to allow for a cost-effective development, Ørsted said.",['SDG_6'],,['SDG_6'],0.2263
779,https://www.offshorewind.biz/2020/11/24/orsted-reveals-offshore-wind-plans-in-south-korea/,Ørsted Reveals Offshore Wind Plans in South Korea,28,"Earlier this year, Ørsted deployed four floating lidars off the coast of Incheon and to collect all relevant data for securing the potential 1.6 GW offshore wind sites.",,,,0.3182
781,https://www.offshorewind.biz/2020/11/24/orsted-reveals-offshore-wind-plans-in-south-korea/,Ørsted Reveals Offshore Wind Plans in South Korea,24,"Subject to permits, an off-take agreement with a Korean energy utility, and a final investment decision, the projects could be commissioned from 2026 onwards.",,,,0.6486
783,https://www.offshorewind.biz/2020/11/24/orsted-reveals-offshore-wind-plans-in-south-korea/,Ørsted Reveals Offshore Wind Plans in South Korea,46,"The wind farms could provide clean energy to 1.4 million South Korean households and reduce carbon emissions by almost four million metric tons. In addition, these South Korean flagship projects would bring multitrillion won of investment, generate economic activities, and create high-quality jobs, the developer said.","['SDG_8', 'SDG_9']",,"['SDG_8', 'SDG_9']",0.875
785,https://www.offshorewind.biz/2020/11/24/orsted-reveals-offshore-wind-plans-in-south-korea/,Ørsted Reveals Offshore Wind Plans in South Korea,28,"“The prospects of contributing to South Korea’s transition to renewable energy is a great inspiration for Ørsted,” Martin Neubert, Executive Vice President and CEO of Ørsted Offshore, said.",,,,0.8957
787,https://www.offshorewind.biz/2020/11/24/orsted-reveals-offshore-wind-plans-in-south-korea/,Ørsted Reveals Offshore Wind Plans in South Korea,30,"”With strong industrial capabilities, significant supply chain potential, and numerous sites with promising offshore wind conditions, South Korea has a fantastic starting point for becoming a leading offshore wind market.”",,,,0.886
789,https://www.offshorewind.biz/2020/11/24/orsted-reveals-offshore-wind-plans-in-south-korea/,Ørsted Reveals Offshore Wind Plans in South Korea,40,"Ørsted aims to work with South Korean suppliers on the projects. Early on, the company started engagement with local communities and the fishing industry to ensure their voices are being heard and their inputs are incorporated throughout the project development.",,,,0.6808
791,https://www.offshorewind.biz/2020/11/24/orsted-reveals-offshore-wind-plans-in-south-korea/,Ørsted Reveals Offshore Wind Plans in South Korea,38,"“Ørsted’s projects in Incheon will support a thriving offshore wind industry in South Korea and contribute to the realization of the government’s target of 12GW offshore wind capacity by 2030,” Matthias Bausenwein, President of Ørsted Asia Pacific, said.",,,,0.4019
793,https://www.offshorewind.biz/2020/11/24/orsted-reveals-offshore-wind-plans-in-south-korea/,Ørsted Reveals Offshore Wind Plans in South Korea,32,"”Building on our experience and unparalleled track-record in offshore wind development world-wide and in Asia Pacific, we are dedicated to engaging in long-term partnerships with the South Korean government and local stakeholders.”",,,,0.6597
794,https://www.cnbc.com/2021/04/16/danish-energy-giant-orsted-pivots-to-onshore-wind-in-684-million-deal.html,Danish energy giant Orsted is pivoting to onshore wind in new $684 million deal,29,"Orsted said Friday it had reached an agreement with Brookfield Renewable to purchase a 100% equity interest in the latter's Irish and U.K. onshore wind business, Brookfield Renewable Ireland.",,,,0.765
796,https://www.cnbc.com/2021/04/16/danish-energy-giant-orsted-pivots-to-onshore-wind-in-684-million-deal.html,Danish energy giant Orsted is pivoting to onshore wind in new $684 million deal,35,"Orsted said the deal would see it enter Europe's onshore market. In 2014 the company, which was then known as DONG Energy, divested its last activities in onshore wind to focus on the offshore sector.",,,,0.2732
798,https://www.cnbc.com/2021/04/16/danish-energy-giant-orsted-pivots-to-onshore-wind-in-684-million-deal.html,Danish energy giant Orsted is pivoting to onshore wind in new $684 million deal,34,"According to Orsted, the agreement has an enterprise valuation of 571 million euros ($684 million), although this figure is subject to adjustments. The deal is slated to close in the second quarter of 2021.",,,,0.4939
800,https://www.cnbc.com/2021/04/16/danish-energy-giant-orsted-pivots-to-onshore-wind-in-684-million-deal.html,Danish energy giant Orsted is pivoting to onshore wind in new $684 million deal,24,"Brookfield Renewable Ireland, or BRI, is headquartered in the Irish city of Cork and specializes in the development and operation of onshore wind farms.",,,,0.0
802,https://www.cnbc.com/2021/04/16/danish-energy-giant-orsted-pivots-to-onshore-wind-in-684-million-deal.html,Danish energy giant Orsted is pivoting to onshore wind in new $684 million deal,29,"Orsted described BRI as having ""an attractive portfolio"" which includes 389 megawatts (MW) in operation and under construction as well as a development pipeline of over 1 gigawatt (GW).",,,,0.6124
804,https://www.cnbc.com/2021/04/16/danish-energy-giant-orsted-pivots-to-onshore-wind-in-684-million-deal.html,Danish energy giant Orsted is pivoting to onshore wind in new $684 million deal,25,"""In the US, we've built a strong onshore business with 4 GW in operation and under construction,"" Orsted CEO, Mads Nipper, said in a statement.",,,,0.5106
808,https://www.cnbc.com/2021/04/16/danish-energy-giant-orsted-pivots-to-onshore-wind-in-684-million-deal.html,Danish energy giant Orsted is pivoting to onshore wind in new $684 million deal,26,"He went on to state his firm's acquisition of BRI would provide it with ""a strong platform that expands our presence in onshore renewables to Europe.""",,,,0.5719
810,https://www.cnbc.com/2021/04/16/danish-energy-giant-orsted-pivots-to-onshore-wind-in-684-million-deal.html,Danish energy giant Orsted is pivoting to onshore wind in new $684 million deal,24,"Europe is home to a well-developed wind energy industry. According to figures from WindEurope, 2020 saw 14.7 GW of wind energy capacity installed there.",,,,0.4939
812,https://www.cnbc.com/2021/04/16/danish-energy-giant-orsted-pivots-to-onshore-wind-in-684-million-deal.html,Danish energy giant Orsted is pivoting to onshore wind in new $684 million deal,21,"The industry body says 80% of these installations were in the onshore sector, with total onshore capacity amounting to 194 GW.",,,,0.0
814,https://www.cnbc.com/2021/04/16/danish-energy-giant-orsted-pivots-to-onshore-wind-in-684-million-deal.html,Danish energy giant Orsted is pivoting to onshore wind in new $684 million deal,38,"In the U.S., onshore capacity stands at more than 122 GW, according to the American Clean Power Association. China, a dominant force in wind energy, boasts over 278 GW of onshore capacity, the Global Wind Energy Council says.",,,,0.7096
819,https://www.power-technology.com/news/orsted-offshore-wind-farm-nbim/,Ørsted to sell stake in Dutch offshore wind farm to NBIM,29,Denmark-based power company Ørsted has signed an agreement to divest a 50% ownership stake in its Borssele One and Two offshore wind farm to Norges Bank Investment Management (NBIM).,,,,0.4939
821,https://www.power-technology.com/news/orsted-offshore-wind-farm-nbim/,Ørsted to sell stake in Dutch offshore wind farm to NBIM,22,"Located 23km off the coast of Zeeland, Netherlands, the 752MW offshore wind facility was commissioned in the fourth quarter of last year.",,,,0.0
823,https://www.power-technology.com/news/orsted-offshore-wind-farm-nbim/,Ørsted to sell stake in Dutch offshore wind farm to NBIM,31,"The project, which features 94 Siemens Gamesa 8MW wind turbines, is said to be the largest operational facility in the Netherlands and the second-largest operational offshore wind farm in the world.",,,,0.0
827,https://www.power-technology.com/news/orsted-offshore-wind-farm-nbim/,Ørsted to sell stake in Dutch offshore wind farm to NBIM,28,"Ørsted chief commercial officer and Deputy Group CEO Martin Neubert said: “As one of the world’s largest institutional investors, NBIM is making a difference by making sustainable investments.",['SDG_9'],,['SDG_9'],0.0
831,https://www.power-technology.com/news/orsted-offshore-wind-farm-nbim/,Ørsted to sell stake in Dutch offshore wind farm to NBIM,39,"“We’re delighted to welcome NBIM as a partner on Borssele One and Two, a landmark project for the Netherlands’ transition to renewable energy, and we’re pleased to support NBIM in their strategy to invest in renewable energy infrastructure assets.”",,['SDG_7'],['SDG_7'],0.9371
833,https://www.power-technology.com/news/orsted-offshore-wind-farm-nbim/,Ørsted to sell stake in Dutch offshore wind farm to NBIM,26,"The €1.357bn ($1.612bn) consideration will be paid to Ørsted upon completion of the transaction, which is expected to take place this year subject to regulatory approval.",,,,0.4767
837,https://www.power-technology.com/news/orsted-offshore-wind-farm-nbim/,Ørsted to sell stake in Dutch offshore wind farm to NBIM,27,"NBIM chief real assets officer Mie Holstad said: “We are very pleased to partner on Borssele One and Two with Ørsted, the market leader in offshore wind.",,,,0.5984
839,https://www.power-technology.com/news/orsted-offshore-wind-farm-nbim/,Ørsted to sell stake in Dutch offshore wind farm to NBIM,29,"“We are excited to have made our first unlisted investment in renewable energy infrastructure, and we look forward to working alongside Ørsted on delivering green energy to Dutch households.”",,['SDG_7'],['SDG_7'],0.6808
843,https://www.power-technology.com/news/orsted-offshore-wind-farm-nbim/,Ørsted to sell stake in Dutch offshore wind farm to NBIM,24,It will also offer balancing services and a long-term route to NBIM to market for the renewable electricity generated by Borssele One and Two.,,,,0.0
845,https://www.power-technology.com/news/orsted-offshore-wind-farm-nbim/,Ørsted to sell stake in Dutch offshore wind farm to NBIM,41,"In December, Ørsted signed an agreement to divest a 50% stake in its 605MW Greater Changhua One offshore wind farm in Taiwan to Canada-based investment firm Caisse de dépôt et placement du Québec (CDPQ) and Taiwanese private equity fund Cathay PE.",,,,0.6908
846,https://www.windpowermonthly.com/article/1701945/orsted-sell-25-11gw-ocean-wind-site,Ørsted to sell 25% of 1.1GW Ocean Wind site,43,"Ørsted has agreed to sell 25% of its 1100MW Ocean Wind Ocean Wind (1100MW) Offshore off Atlantic City, New Jersey, USA, North America Click to see full details farm off the coast of New Jersey to local utility Public Service Enterprise Group (PSEG).",,,,0.2732
848,https://www.windpowermonthly.com/article/1701945/orsted-sell-25-11gw-ocean-wind-site,Ørsted to sell 25% of 1.1GW Ocean Wind site,30,"The Danish developer had bought the entire project as part of its acquisition of initial developer Deepwater Wind in 2018, and secured the rights to build it the next year.",,,,0.4019
854,https://www.windpowermonthly.com/article/1701945/orsted-sell-25-11gw-ocean-wind-site,Ørsted to sell 25% of 1.1GW Ocean Wind site,28,"The deal is due to close in the first half of 2021, subject to approval by the New Jersey Board of Public Utilities and other customary closing conditions.",,,,0.4767
856,https://www.windpowermonthly.com/article/1701945/orsted-sell-25-11gw-ocean-wind-site,Ørsted to sell 25% of 1.1GW Ocean Wind site,27,"Ocean Wind could provide first power in late 2024, subject to federal permitting timelines, other development and construction activities and final investment decisions by the two developers.",,,,0.0
858,https://www.windpowermonthly.com/article/1701945/orsted-sell-25-11gw-ocean-wind-site,Ørsted to sell 25% of 1.1GW Ocean Wind site,33,"The project will feature GE’s 12MW Haliade-X turbines and receive a first-year Offshore Wind Renewable Energy Certificate (OREC) price of $98.10/MWh, with an annual 2% increase during the 20-year term of the contract.",['SDG_7'],,['SDG_7'],0.5267
861,https://www.oedigital.com/news/485094-danish-offshore-wind-farm-hits-10-000-000-000-kwh-milestone,"Danish Offshore Wind Farm Hits 10,000,000,000 kWh Milestone",29,"Production from the Horns Rev 2 offshore wind farm in Denmark topped the enormous figure of 10 billion kWh, on Thursday, February 4, offshore wind firm Ørsted has informed.",,,,0.0
863,https://www.oedigital.com/news/485094-danish-offshore-wind-farm-hits-10-000-000-000-kwh-milestone,"Danish Offshore Wind Farm Hits 10,000,000,000 kWh Milestone",56,"""Since HRH The Crown Prince inaugurated Ørsted's offshore wind farm Horns Rev 2 in 2009, the 91 wind turbines at the 35 km2-sized wind farm have generated enough wind power to cover 3 % of the total Danish power consumption,"" Ørsted said. The wind farm was inaugurated while the company was still known as Dong Energy.",,,,0.2732
865,https://www.oedigital.com/news/485094-danish-offshore-wind-farm-hits-10-000-000-000-kwh-milestone,"Danish Offshore Wind Farm Hits 10,000,000,000 kWh Milestone",59,"Horns Rev 2 is located in the North Sea, 30 km off the Danish west coast, and was the world's largest offshore wind farm at its inauguration in autumn 2009 with a total production capacity of 209 MW. At the time, the wind farm was expected to supply electricity corresponding to the annual power consumption of 200,000 Danish households.",,,,0.0
867,https://www.oedigital.com/news/485094-danish-offshore-wind-farm-hits-10-000-000-000-kwh-milestone,"Danish Offshore Wind Farm Hits 10,000,000,000 kWh Milestone",88,"However, Allan Due Overbeck, Head of Operations at Horns Rev 2 says that Horns Rev 2 has exceeded all expectations: ""Since 2009, the total power generated by Horns Rev 2 corresponds to the annual power consumption of more than 3 million Danish households. Technically, this means that over an 11-year period, Horns Rev 2 can document an exceptionally high capacity factor* of approx. 50 %. This shows that the North Sea holds fantastic wind power potential and, given its size, is the perfect location for offshore wind farms.""",,['SDG_7'],['SDG_7'],0.8074
869,https://www.oedigital.com/news/485094-danish-offshore-wind-farm-hits-10-000-000-000-kwh-milestone,"Danish Offshore Wind Farm Hits 10,000,000,000 kWh Milestone",45,"Ørsted says that Horns Rev 2 was also the first offshore wind farm to be located so far offshore and in waters with such high waves, meaning focus had to be placed on quality and logistics in designing the wind farm right from the outset.",['SDG_9'],,['SDG_9'],0.0
871,https://www.oedigital.com/news/485094-danish-offshore-wind-farm-hits-10-000-000-000-kwh-milestone,"Danish Offshore Wind Farm Hits 10,000,000,000 kWh Milestone",58,"Thus, the 91 wind turbines were placed in a fan formation to better utilize the wind, and the foundations were constructed of both steel and concrete to be able to withstand the extreme conditions offshore. Moreover, Ørsted says, it was the first time in history that an accommodation platform was installed in connection with an offshore wind farm.",,,,0.6369
873,https://www.oedigital.com/news/485094-danish-offshore-wind-farm-hits-10-000-000-000-kwh-milestone,"Danish Offshore Wind Farm Hits 10,000,000,000 kWh Milestone",63,"""Horns Rev 2 proved that it was possible to generate offshore wind power on a large scale far from shore, and the experience gained from the wind farm has contributed to reducing the costs of renewable offshore wind energy, so that the European offshore wind projects being decided at the moment are fully competitive with power generated using fossil energy sources,"" Ørsted says.",,,,0.7778
875,https://www.oedigital.com/news/485094-danish-offshore-wind-farm-hits-10-000-000-000-kwh-milestone,"Danish Offshore Wind Farm Hits 10,000,000,000 kWh Milestone",65,"Allan Due Overbeck: ""From the very start, we've had to develop new ways of working and organizing the service and maintenance tasks as the wind farm is located about one and a half hours away by boat from the harbor in Esbjerg. Our dedicated and skilled employees help to ensure that we can always maintain a high level of availability while maintaining high safety standards.""",,,,0.8779
877,https://www.oedigital.com/news/485094-danish-offshore-wind-farm-hits-10-000-000-000-kwh-milestone,"Danish Offshore Wind Farm Hits 10,000,000,000 kWh Milestone",106,"The offshore wind farm produces most electricity in the cold and windy winter months when electricity consumption in Denmark is also at its highest. However, the wind conditions in the North Sea vary greatly from month to month. The current production record was achieved in January 2014 with 135,399,000 kWh, while production during a normal winter month is approx. 90,000,000 kWh, Ørsted said. On 17 September 2009, HRH The Crown Prince inaugurated the Horns Rev 2 Offshore Wind Farm in the presence of Lars Løkke Rasmussen, then Danish Prime Minister, and Fritz Schur, then Chairman of Ørsted's (then Dong Energy's) Board of Directors. - Credit: Ørsted",,,,0.3818
