id,link,title,text length,text
1935,https://www.foxbusiness.com/energy/bidens-hostile-administration-will-cause-problems-with-gas-prices-former-shell-oil-president,Gas prices will be negatively impacted by 'hostile' Biden administration: Former Shell Oil president,46,"Shut-ins related to the winter storm have removed about 3 million barrels of daily oil production, or 27% of U.S. output, much of which comes from the oil-rich Permian Basin located in West Texas and Eastern New Mexico. Refining capabilities in Houston were also knocked offline."
1937,https://www.foxbusiness.com/energy/bidens-hostile-administration-will-cause-problems-with-gas-prices-former-shell-oil-president,Gas prices will be negatively impacted by 'hostile' Biden administration: Former Shell Oil president,56,"“Barring hurricane season, March may bring the most expensive pump prices of 2021,” Jeanette Casselano McGee, a AAA spokesperson, said. “While the month is roaring in like a lion, by the end of it we could see some relief at the pump as refineries resume normal operations, especially if crude oil prices show signs of stability.”"
1947,https://www.foxbusiness.com/energy/bidens-hostile-administration-will-cause-problems-with-gas-prices-former-shell-oil-president,Gas prices will be negatively impacted by 'hostile' Biden administration: Former Shell Oil president,34,He warned that “the prohibition on new leases from the Biden administration” will “create a psychology in the industry of there’s going to be less available and the psychology drives the pricing as well.”
1953,https://www.foxbusiness.com/energy/bidens-hostile-administration-will-cause-problems-with-gas-prices-former-shell-oil-president,Gas prices will be negatively impacted by 'hostile' Biden administration: Former Shell Oil president,47,"In January, President Biden signed an executive order that put drilling and fracking on federal lands and waters on hold for 60 days in an attempt to combat climate change. Biden on the campaign trail called for the U.S. to phase out its dependence on fossil fuels."
1962,https://www.worldoil.com/news/2021/1/14/equinor-and-ypf-team-up-with-shell-in-argentinas-offshore-can-100-block,Equinor and YPF team up with Shell in Argentina's offshore CAN 100 block,31,"OSLO - Equinor and YPF have entered into an agreement with Shell to jointly farm-down 30% non-operated interests in the CAN 100 block, located in the North Argentinian Basin, offshore Argentina."
1964,https://www.worldoil.com/news/2021/1/14/equinor-and-ypf-team-up-with-shell-in-argentinas-offshore-can-100-block,Equinor and YPF team up with Shell in Argentina's offshore CAN 100 block,47,"In October 2019, Equinor farmed in to the YPF CAN 100 block and agreed to take over the operatorship. Equinor and YPF currently both hold 50% equity in the license, and will after the transaction hold 35% each, with Shell holding the remaining 30% in the block."
1966,https://www.worldoil.com/news/2021/1/14/equinor-and-ypf-team-up-with-shell-in-argentinas-offshore-can-100-block,Equinor and YPF team up with Shell in Argentina's offshore CAN 100 block,20,"The CAN 100 block comprises an area of 15,000 km² and is the largest block in the North Argentinian Basin."
1973,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,30,The UK Supreme Court has issued the latest in a series of landmark decisions on parent company liability under English law for claims alleging environmental damage and human rights abuses.
1975,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,57,"In a unanimous reversal of the Court of Appeal, the Supreme Court concluded that it was at least arguable, based on the degree of control and de facto management, that the parent company owed a duty of care to the claimant Nigerian citizens in respect of alleged environmental damage and human rights abuses by Shell's Nigerian subsidiary.1"
1977,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,80,"The decision provides guidance on the circumstances in which a parent company may owe a duty of care to those affected by acts or omissions of its foreign subsidiary. The decision also rejects a strict approach to corporate separation, making clear that companies may not rely on corporate form alone to limit risks associated with the operations of corporate affiliates. The court again confirmed that there is no special test applicable to the responsibility in tort of a parent company."
1979,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,47,"This was a determination of the threshold for jurisdiction and not a decision on the merits of the claim. Nevertheless, the court's analysis highlights the growing importance of more active corporate governance, due diligence and internal controls for effectively managing significant human rights and environmental corporate risks."
1983,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,78,"Joint claims were brought by more than 40,000 citizens of two affected areas in the Niger Delta (the ""Claimants"")2 in the English courts against Royal Dutch Shell (""RDS"") and one of its Nigerian subsidiaries, Shell Petroleum Development Company of Nigeria Ltd (""SPDC""). The Claimants alleged that oil spills and pollution from pipelines operated by SPDC caused substantial environmental damage, with the result that natural water sources cannot safely be used for drinking, fishing, agricultural, washing or recreational purposes."
1985,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,85,"The Claimants sought to hold the parent company, RDS, directly responsible for its subsidiary's actions, arguing that RDS owed them a duty of care, which it had breached by failing to prevent or remedy the extensive damage to their communities. They argued that RDS exerted significant control over SPDC and its operations and/or assumed responsibility for SPDC's operations including through RDS' group-wide mandatory policies, which they argued were relevant to the damage caused. The Claimants also brought (Nigerian) tort law and statutory claims against SPDC."
1987,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,62,"Before any court could deal with the question of the extent of any duty of care in a full trial, since SPDC was not domiciled in the UK, the Claimants first needed to establish the jurisdiction of the English courts, and prove they had an arguable claim against RDS (i.e., that it was arguable that RDS owed them a duty of care)."
1991,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,44,"Without an arguable case, the claims could not proceed to trial in the English courts. The High Court and Court of Appeal both found that the Claimants had failed to establish an arguable case that RDS owed a duty of care to the Claimants."
1993,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,173,"Following the Court of Appeal's ruling in Okpabi in 2018, the Supreme Court took a different approach in 2019 in Lungowe v Vedanta, which we considered here, on the question of liability for environmental damage allegedly caused by a subsidiary of Vedanta in Zambia. The Supreme Court cast some doubt on the Court of Appeal's approach in Okpabi, ruling that there was no ""limiting principle"" that a parent could never incur a duty of care in respect of the activities of a subsidiary merely by laying down group-wide policies.3 Such policies could arguably indicate that a duty of care existed if: (1) the parent took active steps to implement them; or (2) the parent held itself out as exercising the relevant level of control / supervision of the subsidiaries pursuant to such policies, irrespective of whether it in fact did so. To the extent that such policies applied to inherently dangerous activities, the Court confirmed that a parent might be held liable in respect of harm arising from systemic failures in those policies."
1995,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,27,"Following the decision in Vedanta, the Claimants on appeal to the Supreme Court in Okpabi, argued that the Court of Appeal had taken an excessively restrictive approach."
1999,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,21,"The Supreme Court unanimously granted the appeal, having found that the Court of Appeal had made the following errors in law:"
2001,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,92,"Arguable case standard vs mini-trial of substantive issues: the parties had ""swamp[ed]"" the Court of first instance 4 with evidence, leading the Court of Appeal to be drawn into a mini-trial of substantive factual issues, which was not appropriate in an interlocutory application 5 . As a result, the Court of Appeal had failed to focus on the ""arguability"" of the factual assertions set out in the Particulars of Claim. The correct approach would have been to accept assertions supporting the claim as arguable, unless they were ""demonstrably untrue or unsupportable"". 6"
2003,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,165,"the parties had ""swamp[ed]"" the Court of first instance with evidence, leading the Court of Appeal to be drawn into a mini-trial of substantive factual issues, which was not appropriate in an interlocutory application . As a result, the Court of Appeal had failed to focus on the ""arguability"" of the factual assertions set out in the Particulars of Claim. The correct approach would have been to accept assertions supporting the claim as arguable, unless they were ""demonstrably untrue or unsupportable"". Overall control vs de facto management of a function: the Court of Appeal had focussed inappropriately on the issue of control. Control, the Supreme Court stated, was just the ""starting point"" whereas the relevant enquiry was ""the extent to which the parent did take over or share with the subsidiary the management of the relevant activity (here the pipeline operation)"". 7 The Court observed that ""control of a company and de facto management of a part of its activities are two different things"". 8"
2005,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,107,"the Court of Appeal had focussed inappropriately on the issue of control. Control, the Supreme Court stated, was just the ""starting point"" whereas the relevant enquiry was ""the extent to which the parent did take over or share with the subsidiary the management of the relevant activity (here the pipeline operation)"". The Court observed that ""control of a company and de facto management of a part of its activities are two different things"". No ""limiting principle"": the Court of Appeal had been wrong to assert that the promulgation of group-wide policies could never in itself give rise to a duty of care: no such ""limiting principle"" existed."
2007,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,79,"the Court of Appeal had been wrong to assert that the promulgation of group-wide policies could never in itself give rise to a duty of care: no such ""limiting principle"" existed. No presumption against parent liability: the Court of Appeal had erred in approaching the issue of parent liability in negligence with a generalised presumption that a parent company will not be liable for the acts of its subsidiaries. Following Vedanta, the Supreme Court confirmed no such presumption existed."
2009,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,106,"the Court of Appeal had erred in approaching the issue of parent liability in negligence with a generalised presumption that a parent company will not be liable for the acts of its subsidiaries. Following Vedanta, the Supreme Court confirmed no such presumption existed. No distinct category of liability: the Court of Appeal had been wrong to approach the issue of parent company liability in negligence as a special category of liability. Quoting Vedanta, the Supreme Court stated that normal principles of negligence applied in determining questions of parent liability for acts of a subsidiary. The Supreme Court treated the following factors as relevant but not exhaustive:"
2011,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,42,Taking over the management or joint management of the relevant activity. Providing defective advice and/or promulgating defective group-wide policies. Taking steps to adopt and implement group-wide policies. Holding out that it exercises a particular degree of supervision and control of a subsidiary.9
2013,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,74,"Considering the proper question of arguability and applying general principles of negligence, the Supreme Court concluded that RDS had not shown that the Claimants' case was ""demonstrably untrue or unsupportable"".10 On the contrary, the Supreme Court was persuaded that there was a ""real issue to be tried"".11 It found particularly compelling the evidence that the Shell group is organised along business and functional lines, rather than according to corporate form (i.e. separate corporate entity)."
2017,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,40,"The Supreme Court's decision answers only a threshold question: whether the claim is arguable enough to proceed. In explaining how the lower courts had erred, the Supreme Court emphasised what a low bar this is for a Claimant to meet."
2019,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,80,"Acknowledging its formal limitation to the nature of the threshold for bringing a claim, the decision is still highly significant. Courts applying English law have typically adopted a strict approach to recognising the principle of corporate separation. However, the Supreme Court's unequivocal rejection of any ‘special' category of law to be applied to the facts in Okpabi seems to mark a more dynamic (and claimant-friendly) approach to the question of who owes a duty to whom within a corporate structure."
2021,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,192,"This is consistent with other recent decisions of the English Courts, not only in Vedanta, but also in AAA & Others v Unilever PLC & Another12 (considered here), and Kadie Kalma & Others v African Minerals Ltd & Others (considered here). The decision also aligns with the direction of travel in other jurisdictions, such as Canada, the US and New Zealand14. Although, notably, in Canada, the courts have recently gone further and been willing to hold parent companies liable for breaches of ""customary international law"" in respect of damage caused by their subsidiaries.15 Similarly, in Europe, the corporate veil may no long protect parent companies from liability for the acts of their affiliates. Just two weeks ago in the Netherlands, in a case brought by four Nigerian farmers and Friends of the Earth, the Court of Appeal of the Hague held Shell liable for certain damages suffered through oil spills in Nigeria (see Milieudefensie v Shell).16 There are cases pending in France under the duty of vigilance law (considered here). With an appeal pending in the African Minerals case and others, we anticipate that this area of English law will develop further."
2023,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,56,"Because of the more dynamic approach the Okpabi decision signals, it is conceptually possible that UK courts will consider claims to be ""arguable"" against a wider set of UK-based entities, than if, as the Court of Appeal had seemed to advocate, a ‘special' duty in this situation applied, tied to the presence of the shareholding relationship."
2025,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,120,"However, this decision is unlikely to mean that claims against parent companies can be brought carte blanche in the UK. In another recent English court decision, the Fundão dam case17, a group of more than 200,000 Brazilian citizens had brought a £5bn claim against mining group parent, BHP, in respect of damage they argued they had suffered following the collapse of an iron ore dam in Brazil, owned by a subsidiary. The English High Court rejected the claim because it viewed the claim as a ""clear abuse of process""18. In particular, the English Court noted that, due to the duplication and parallels with pending Brazilian proceedings and the great number of different claimants, the English case would be ""irredeemably unmanageable"".19"
2029,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,162,"The evolving landscape of corporate liability should inform the manner in which companies design, implement and report on their policies and procedures, and the due diligence they perform in their operations and on acquisitions. On the Supreme Court's analysis, formal control is not necessarily the determining factor for liability, and any entity that is involved with the management of a particular function risks being held responsible for any damage flowing from the discharge of that function. In theory, claims might extend, for instance, to entities involved in supply chain supervision, minority investors and JV partners, and not just the local entity and its parent. While promulgating group wide policies may be used to suggest involvement of a parent in the acts of a local entity, at the same time, a parent company should not ignore governance or fail to provide effective policies down the corporate chain (and there are other compelling incentives to ensure good governance, including for anti-bribery and anti-corruption compliance)."
2031,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,130,"As a practical conclusion, the decision suggests that installing more active corporate governance and internal due diligence, and more effective controls and reporting will be more important than relying on corporate structure in managing certain types of serious corporate risk. Multinational corporate groups must have a clear hold on how, and to whom, responsibility for management functions is delegated throughout the group. That ongoing challenge will be brought into sharp focus for companies operating not only in the UK but also in the European Union, with a growing number of cases in which claimants are seeking to hold companies liable for human rights and environmental harms, and with the proposed EU legislation (discussed here) on mandatory due diligence on human rights, the environment and good governance throughout a value chain."
2035,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,40,"2 The Commission of Jurists and The Corporate Responsibility (CORE) Coalition Limited, acting as ""interveners"" in Okpabi, also submitted evidence alongside the Claimants of international and domestic standards and comparative law jurisprudence in relation to human rights and environmental protection."
2041,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,68,"5 In particular, the Supreme Court found that the majority of the Court of Appeal incorrectly assumed that because the high level documentation provided by the appellants did not provide evidence of control, it followed that further documentation provided on disclosure would be unlikely to do so. ""Operational control is most likely to be revealed by documentation relating to operational matters."" Okpabi at para. 134 per Hamblen JSC."
2059,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,20,14 James Hardie Industries PLC v White [2018] NZCA 580 and James Hardie Industries Plc v White [2019] NZSC 39.
2063,https://www.jdsupra.com/legalnews/okpabi-v-royal-dutch-shell-plc-uk-9912320/,Okpabi v Royal Dutch Shell Plc: UK Supreme Court allows Nigerian citizens' environmental damage claim to proceed against UK parent company,116,"16 Milieudefensie & Others v Shell Petroleum NV & Others, [C /09/365498/HA ZA 10-1677] and [C /09/330891/HA ZA 09-0579]; [C / 09/337058 / HA ZA 09-1581] and [C / 09/365482 / HA ZA 10-1665], see https://www.rechtspraak.nl/Organisatie-en-contact/Organisatie/Gerechtshoven/Gerechtshof-Den-Haag/Nieuws/Paginas/Shell-Nigeria-liable-for-oil-spills-in-Nigeria.aspx. This case should be distinguished from a separate claim brought against Shell by Friends of the Earth, together with six other Dutch NGOs and 17,379 co-plaintiffs in The District Court of The Hague, in which the plaintiffs allege that Shell's contributions to climate change violate its duty of care under Dutch law and human rights obligations: Milieudefensie & Others v. Royal Dutch Shell plc [C/09/571932/HA ZA 19-379]. The District Court is expected to render its judgment within a few months."
2072,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",50,"Royal Dutch Shell vowed last September to reach net-zero carbon pollution in its business by 2050. The goal was vague but notable, and seemed to become more realistic when the corporation announced earlier this month that its crude oil production had peaked in 2019 and would likely never increase again."
2074,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",35,"Yet while Shell abandons the outright climate obstructionism it once espoused, the oil giant has continued to fund a network of lobbying groups that fight policies to curb planet-heating emissions and rein in new drilling."
2076,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",38,"That includes a group that lobbied in favor of a controversial federal rule on fossil fuel financing that the Trump administration introduced in its final days, according to documents reviewed by the investigative journalism outfit SourceMaterial and HuffPost."
2078,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",55,"The rule, finalized during President Donald Trump’s last week in office, would require banks to be “objective” and “impartial” in choosing which companies they finance. The proposal was widely seen as a bid to undercut policies that major banks have instituted to end lending to companies drilling for oil in the Arctic or mining coal."
2080,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",33,"Yuriko Nakao/Getty Images Royal Dutch Shell, which is headquartered in The Hague, Netherlands, continues to fund a network of lobbying groups that fight policies to curb planet-heating emissions and rein in new drilling."
2082,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",52,"President Joe Biden halted the rule, along with all other Trump-era regulations that had not yet been published in the Federal Register, with an executive order on his first day in office. Its future now depends on whomever the new president appoints to run the Office of the Comptroller of the Currency."
2084,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",26,"Comments on the rule submitted to the OCC show that the Independent Petroleum Association of America, of which Shell is a member, lobbied for the rule."
2086,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",47,"In its December comments, the IPAA claimed that banks have caved to “political pressure to limit capital to an essential energy industry.” The group argued that environmental groups have “distorted” the damage to the environment caused by methane emissions, “trying to suggest it poses an unreasonable threat.”"
2088,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",28,"Shell calls methane “a potent greenhouse gas” on its website, adding: “When it is released into the atmosphere it has a much higher global warming impact than CO2.”"
2090,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",30,A spokesperson for Shell said the company does not have a position on the bank financing rule and did not “directly consult with IPAA on its correspondence to the comptroller.”
2092,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",52,"Asked about the clash between Shell’s public statements on methane and the IPAA’s downplaying of the threat, the spokesperson said the company has “no expectations [trade associations] will be monolithic in their platforms or advocacy approach,” but insisted that Shell expresses its position on methane within trade associations to which it belongs."
2094,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",29,"But Graham Steele, director of the Stanford Graduate School of Business, said the IPAA’s comments were evidence of an “obvious disconnect between fossil fuel companies’ actions and their words.”"
2096,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",23,"He added, “That’s why these trade associations and these coalitions exist, is to be the sort of back-channel voice for all these entities.”"
2098,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",25,"Tolga AKMEN/AFP/Getty Shell, led by chief executive Ben van Beurden, says it works to ensure that the industry associations it funds ""support the Paris Agreement."""
2100,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",55,"Since 2019, Shell has published an annual review of trade groups in which it’s a member. In the most recent report, it claimed, “We have continued to work to ensure our memberships of industry associations support the Paris Agreement” (the climate change treaty that Trump pulled the U.S. out of and that Biden quickly reentered)."
2102,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",28,"But Shell’s April 2020 review was limited to 18 groups, not including the IPAA. The company said in September that it would assess more in its next review."
2104,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",48,"While the IPAA does not publish a list of its members, a partial list obtained by the nonprofit Western Values Project in 2018 shows that Shell and other major U.S. oil and gas companies ― including Chesapeake Energy, QEP Resources, Ovintiv and SM Energy ― are all members."
2106,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",57,"Shell’s continued membership in groups that lobby against climate action has drawn criticism. Earlier this month, the British think tank InfluenceMap, which tracks corporate lobbying on climate policy, said the company’s funding for groups such as the American Petroleum Institute, the United States’ largest oil and gas lobby, was “at odds with the stated ambitions of Shell.”"
2108,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",55,"“If Shell is serious about its climate change commitments, it should consider why its competitor Total withdrew from the American Petroleum Institute,” Edward Collins, director of corporate climate lobbying at InfluenceMap, said in a Feb. 12 statement. “Until this misalignment is addressed, there will continue to be pressure on Shell over its climate lobbying links.”"
2110,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",31,"That’s why these trade associations and these coalitions exist, is to be the sort of back-channel voice for all these entities. Graham Steele, director of the Stanford Graduate School of Business"
2112,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",21,"The bank financing rule has also proved extremely controversial, with major banks, consumer groups, environmentalists and Democratic lawmakers uniting against it."
2114,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",42,"“When you see proposals that have condemnation among a number of stakeholders that don’t usually get along, that says something about the proposal,” said John Geiringer, a former bank regulator who is now a partner at the Chicago-based law firm Barack Ferrazzano."
2116,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",35,He added that the rule “came as a bit of a surprise” because it took regulations intended to ensure that people with low incomes get access to banking services and applied them to “controversial industries.”
2118,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",33,"Also lobbying in favor of the rule was a conservative think tank called the Pacific Research Institute. According to publicly available tax records, the PRI’s donors include Koch Industries and Exxon Mobil Corp."
2120,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",35,"Its comments to the OCC criticized the application of environmental, social and governance (ESG) requirements to banks’ activities. The PRI suggested that “ESG activists” were forcing banks to follow “the political trends of the day.”"
2124,https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1,"Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year",52,"“Fundamentally, the banks are doing this because the economics just don’t make sense,” Steele said. “Frankly, the industry’s response, and the fact the OCC even did this rule, is a testament to what a powerful role the banking industry plays in supporting and propping up the fossil fuel industry and climate change.”"
2129,https://www.worldoil.com/news/2021/3/9/shell-signs-926mm-deal-to-sell-egyptian-onshore-assets-to-cairn-energy,Shell signs $926MM deal to sell Egyptian onshore assets to Cairn Energy,29,"(Bloomberg) --Cairn Energy Plc reshuffled its portfolio, selling $460 million of assets in the U.K. North Sea and buying projects in Egypt’s Western Desert from Royal Dutch Shell Plc."
