id,page,bbox,text_length,text,aurora,OSDG,combined,sentiment
1295,page 45 of ../pdf/shell.pdf,"(66.61399841308594, 304.2718200683594, 279.1575012207031, 329.09332275390625)",29,"We are increasing our investment in protecting or developing natural ecosystems, including in the Netherlands where we are working with the state forestry service to plant 5 million trees. ",,,,0.3612
1296,page 45 of ../pdf/shell.pdf,"(56.69300079345703, 344.4208068847656, 295.9649963378906, 385.91680908203125)",34,"We have made carbon-neutral driving available to our fleet customers in 12 countries and to retail customers at more than 4,600 service stations in Austria, Canada, Denmark, Germany, the Netherlands, Switzerland and the UK. ",,,,0.0
1297,page 45 of ../pdf/shell.pdf,"(56.69300079345703, 394.4208068847656, 289.9250183105469, 425.91680908203125)",31,"We also offer a range of products with nature-based carbon credits, including home energy in the UK, liquefied natural gas in Asia (see Natural gas), bitumen in Europe and selected lubricants. ",,,,0.8225
1303,page 45 of ../pdf/shell.pdf,"(236.7906951904297, 513.3543090820312, 295.4566345214844, 557.9901123046875)",20,… and issues carbon  credits that can be  retired to demonstrate  that an amount of  CO2 emissions has  been offset. ,,,,0.3612
1304,page 45 of ../pdf/shell.pdf,"(56.69300079345703, 572.2158203125, 291.0290222167969, 614.1597900390625)",26,Emissions trading We are one of the world’s most established traders of carbon credits and have been operating in compliance and voluntary emissions markets since 2003. ,,['SDG_13'],['SDG_13'],0.3612
1305,page 45 of ../pdf/shell.pdf,"(56.6929931640625, 622.663818359375, 295.2450256347656, 704.1597900390625)",73,"We have a global portfolio of nature-based projects, for example, the Katingan Peatland Restoration and Conservation Project in Indonesia, through which we can help our customers to offset their CO2 emitted from their use of fuels they buy from us. We also provide customers with tailor-made solutions for environmental compliance markets globally. Compliance markets are a mechanism through which companies can comply with environmental regulations and manage their emissions by trading carbon credits. ",['SDG_15'],,['SDG_15'],0.7096
1306,page 45 of ../pdf/shell.pdf,"(56.6929931640625, 712.2158203125, 293.38897705078125, 754.1597900390625)",35,"Screening our investments In 2020, we strengthened our screening approach aimed at ensuring that nature-based credits used by Shell meet accepted standards of quality. All projects we invest in or buy from are certified under ",['SDG_9'],,['SDG_9'],0.8176
1307,page 45 of ../pdf/shell.pdf,"(310.39398193359375, 96.56279754638672, 551.9061279296875, 148.05880737304688)",41,"independent carbon credit standards. Each project must deliver broader environmental and social benefits and the organisations that develop the projects must maintain appropriate health, safety, security and social governance standards. Our project screening processes are audited by an independent third party. ",,,,0.9022
1309,page 45 of ../pdf/shell.pdf,"(310.39398193359375, 196.11480712890625, 549.7379150390625, 258.0588073730469)",59,"CAPTURING CARBON EMISSIONS We invest in projects to capture and store carbon dioxide (CO2) and we are exploring new ways of using CO2 once it has been captured. Carbon capture and storage (CCS) technology is necessary to achieve the goals of the Paris Agreement, according to the majority of climate change scenarios produced by the IEA, IPCC and Shell. ",['SDG_13'],,['SDG_13'],0.4939
1310,page 45 of ../pdf/shell.pdf,"(310.39398193359375, 266.56280517578125, 548.1459350585938, 338.0588073730469)",66,"Shell is involved in seven of the 51 large-scale CCS projects globally, listed in 2019 by the Global CCS Institute. Accelerating the pace of CCS deployment requires continued collaboration between governments, industry and investors, among others, to help unlock financing capacity, accelerate technology development and encourage public support. We recognise the scale of the challenge in developing CCS globally as quickly and as widely as needed. ",,,,0.8402
1311,page 45 of ../pdf/shell.pdf,"(310.39398193359375, 346.56280517578125, 550.2421875, 408.0588073730469)",61,"In 2020, Shell invested around $70 million in CCS. This included progressing opportunities and operating costs for CCS assets in which Shell has an interest. We seek to have access to an additional 25 million tonnes a year of CCS capacity by 2035 – equal to 25 CCS facilities the size of our Quest CCS project in Canada (Shell interest 10%). ",['SDG_4'],,['SDG_4'],0.8519
1324,page 45 of ../pdf/shell.pdf,"(310.39398193359375, 620.3128051757812, 551.8659057617188, 671.8087768554688)",48,"We are a member of the Oil and Gas Climate Initiative (OGCI), which is taking steps to unlock large-scale investment in carbon capture, utilisation and storage with a focus on decarbonising industrial hubs around the world, including in Canada, China, Norway, the Netherlands, the UK and the USA. ",['SDG_13'],,['SDG_13'],0.0
1325,page 45 of ../pdf/shell.pdf,"(310.39398193359375, 680.3128051757812, 544.0818481445312, 751.8087768554688)",77,"In Norway, we are working with Equinor, Total and the Norwegian government to create a market across Europe for industry to capture and safely store CO2. In 2020, the government approved the final investment decision for the Northern Lights CCS project, which will transport CO2 from industrial sites by ship to a plant on Norway’s west coast. CO2 will then be piped to a reservoir around 3,000 metres below the seabed to be safely and permanently stored. ",,,,0.8834
1331,page 46 of ../pdf/shell.pdf,"(56.6929931640625, 96.56377410888672, 296.9410400390625, 129.25979614257812)",29,"Using ships to transport the captured CO2 enables more sectors to take advantage of CCS technology, for example, industrial companies based far from a pipeline or suitable CO2 reservoir. ",,,,0.25
1332,page 46 of ../pdf/shell.pdf,"(56.69300842285156, 136.56378173828125, 291.8770751953125, 178.05978393554688)",46,"We are also part of an industry partnership with BP, Eni, Equinor and Total that in 2020 took ownership of the Net Zero Teesside project, which was launched by the OGCI to build the UK’s first zero-carbon industrial cluster. The BP-operated project will build a transportation ",,,,0.128
1334,page 46 of ../pdf/shell.pdf,"(310.39398193359375, 126.56377410888672, 552.7190551757812, 188.05978393554688)",66,"By the end of 2020, our Quest CCS project had captured and safely stored more than 5.5 million tonnes of CO2 since it began operating in 2015. In Australia, the Chevron-operated Gorgon CCS project (Shell interest 25%), which started operating in August 2019, had stored more than 4 million tonnes of CO2 by the end of 2020. Gorgon is the largest CCS operation in the world. ",,,,0.7351
1335,page 46 of ../pdf/shell.pdf,"(56.69297790527344, 218.61981201171875, 380.39703369140625, 240.56381225585938)",21,HOW CARBON CAPTURE AND STORAGE WORKS See what is involved in the process of capturing and storing carbon dioxide deep underground ,,,,0.0
1337,page 46 of ../pdf/shell.pdf,"(76.12358093261719, 263.416015625, 166.38182067871094, 323.8776550292969)",30,CO2 capture separates CO2  from gas before it is emitted  using a chemical solvent. The  captured CO2 is separated  from the solvent and  compressed into a liquid form  for transport. ,,,,0.0
1339,page 46 of ../pdf/shell.pdf,"(194.544921875, 263.41595458984375, 288.1629333496094, 315.47723388671875)",29,"CO2 is generally pumped  through a pipeline, taking the  CO2 from the industrial site  where it has been produced to  its storage site, which may be  onshore or offshore. ",,,,0.0
1341,page 46 of ../pdf/shell.pdf,"(309.70245361328125, 263.41595458984375, 401.1927185058594, 332.2780456542969)",34,"CO2 is injected deep  underground into the  microscopic spaces in porous  rocks. A layer of impermeable  rock, called a cap rock, lies  directly above the porous  rocks ensuring that the CO2  remains there permanently. ",,,,-0.1779
1342,page 46 of ../pdf/shell.pdf,"(422.9951171875, 275.07177734375, 546.4822387695312, 318.7324523925781)",28,"Monitoring of storage sites takes place  within the storage reservoir, as well as at  the injection well, where sensors can  detect small changes in pressure or CO2  levels.  ",,,,0.25
1343,page 46 of ../pdf/shell.pdf,"(422.99530029296875, 319.4049072265625, 551.9703979492188, 363.2706604003906)",28,"In addition, a number of monitoring  technologies can be incorporated within  the geosphere, biosphere and atmosphere  surrounding the storage site to make sure  the CO2 is permanently stored. ",,,,0.3818
1346,page 46 of ../pdf/shell.pdf,"(118.36795043945312, 596.2315063476562, 252.8038787841797, 619.2544555664062)",21,"In the IEA’s sustainable development scenario,  carbon capture, utilisation and storage accounts for  nearly 15% of the cumulative reduction in emissions. ",['SDG_9'],,['SDG_9'],0.0
1364,page 47 of ../pdf/shell.pdf,"(56.69300079345703, 130.11578369140625, 296.87701416015625, 182.05978393554688)",46,"NATURAL GAS Natural gas emits 45-55% fewer greenhouse gas emissions than coal when used to generate electricity, according to IEA data. Increasing the role that gas plays in the energy mix is one way countries can take action as the world moves to a low-carbon future. ",['SDG_13'],['SDG_7'],"['SDG_7', 'SDG_13']",0.8331
1365,page 47 of ../pdf/shell.pdf,"(56.69300079345703, 190.56378173828125, 281.4289855957031, 222.05978393554688)",27,"Gas will help us achieve our target, in step with society’s progress towards meeting the Paris Agreement goal, to become a net-zero emissions energy business by 2050. ",,,,0.8689
1368,page 47 of ../pdf/shell.pdf,"(125.63800048828125, 311.0338134765625, 278.43994140625, 335.966796875)",27,W We pr e proovvide ar ide around ound 2.5 2.5% of t % of the w he wor orld’ ld’ss na natur tural ga al gass ,,,,0.0
1370,page 47 of ../pdf/shell.pdf,"(125.63800048828125, 402.9328308105469, 273.8138732910156, 427.8658142089844)",33,W We mana e manage one of t ge one of the w he wor orld’ ld’s lar s large gesstt flee fleetts of LN s of LNG c G car arrrier ierss ,,,,0.0
1371,page 47 of ../pdf/shell.pdf,"(56.69300079345703, 457.9128112792969, 297.9409484863281, 569.8567504882812)",101,"Carbon-neutral LNG We are delivering liquefied natural gas (LNG) to business customers in Asia that has had the carbon dioxide-equivalent emissions associated with its production, delivery and usage offset with carbon credits originating from projects that protect or develop natural ecosystems. We made the world’s first deliveries of carbon-neutral LNG in 2019 to Tokyo Gas in Japan and GS Energy in South Korea. In 2020, we secured new customers such as China National Offshore Oil Corporation (CNOOC) and CPC Corporation Taiwan. Since 2019, we have delivered seven cargoes, providing enough carbon-neutral LNG to power nearly 1 million homes for a year. ",,,,0.9169
1372,page 47 of ../pdf/shell.pdf,"(56.69300079345703, 578.3607788085938, 298.4209899902344, 609.8567504882812)",32,"Carbon-neutral LNG allows our customers in these countries to offer, in turn, carbon-neutral gas to companies that want to decarbonise their energy use. In Japan, Tokyo Gas sells carbon-neutral gas to offices ",,,,0.34
1373,page 47 of ../pdf/shell.pdf,"(310.3940124511719, 130.56378173828125, 539.3219604492188, 182.05978393554688)",42,"and utilities. It also makes hydrogen from carbon-neutral LNG at its Toyosu hydrogen station in Tokyo. CNOOC has auctioned the cargoes received from Shell on the Shanghai Petroleum and Gas Exchange, offering gas buyers the chance to reduce their net carbon footprint. ",['SDG_12'],,['SDG_12'],0.25
1374,page 47 of ../pdf/shell.pdf,"(310.3940124511719, 190.11578369140625, 545.3619384765625, 232.05978393554688)",26,"Gas production In 2020, we took final investment decisions to sustain our production of natural gas in Australia and to expand our LNG production in Nigeria. ",,,,0.5859
1375,page 47 of ../pdf/shell.pdf,"(310.3940124511719, 240.56378173828125, 549.593994140625, 302.0597839355469)",57,"In Queensland, Australia, phase one of Arrow Energy’s Surat Gas Project (Shell interest 50%) is being developed to meet local and overseas demand. The gas produced from Surat will use pipelines and treatment facilities at our QGC gas plant to reduce the need to build new infrastructure, which could have an impact on safety and the environment. ",,,,0.6486
1377,page 47 of ../pdf/shell.pdf,"(310.3940124511719, 490.9208068847656, 550.714111328125, 552.4168090820312)",59,"In Nigeria, our Nigeria LNG joint venture (Shell interest 25.6%) will increase production capacity at the Bonny Island liquefied natural gas (LNG) facility by around a third. The expansion is expected to create about 12,000 direct jobs during construction and stimulate the growth of local industries that provide ancillary services. Construction is expected to take a number of years. ",,,,0.9136
1385,page 48 of ../pdf/shell.pdf,"(56.692996978759766, 192.56378173828125, 296.4609680175781, 244.05978393554688)",42,The NAM joint venture with ExxonMobil (Shell interest 50%) in partnership with the Dutch government operates the Groningen gas field in the Netherlands. NAM continues to help people living in Groningen who regrettably have been affected by earthquakes linked to gas production. ,,,,0.2732
1387,page 48 of ../pdf/shell.pdf,"(56.69300079345703, 432.9208068847656, 298.093017578125, 504.41680908203125)",70,The Dutch government is currently instructing NAM on production levels. Production from the Groningen field is expected to stop by 2022 or shortly thereafter. NAM is working with the government on plans to close down production as quickly and safely as possible while considering the energy security of the Netherlands. NAM is safely decommissioning its facilities and consulting with local communities to plan for the future of these production sites. ,,,,0.8271
1388,page 48 of ../pdf/shell.pdf,"(56.69300079345703, 512.4728393554688, 297.341064453125, 564.4168090820312)",42,"Supporting local communities Since 2014, NAM has taken steps to help improve the situation in Groningen, such as investing in the NAM Liveability and Sustainability programme, which provided financial support for around 300 local initiatives to strengthen structures affected by earthquakes. This ",['SDG_9'],,['SDG_9'],0.8979
1390,page 48 of ../pdf/shell.pdf,"(310.3940124511719, 222.56280517578125, 550.0980224609375, 254.05880737304688)",26,"In June 2020, the Dutch government took over the management of these investments through its Nationaal Programma Groningen, which receives around half its funding from NAM. ",,,,0.0
1391,page 48 of ../pdf/shell.pdf,"(310.3940124511719, 262.11480712890625, 536.7620239257812, 304.0588073730469)",30,"Handling damage claims In 2020, NAM settled all outstanding damage claims for affected residents. All new claims are now handled by independent public organisations set up by the Dutch government. ",,,,-0.4588
1392,page 48 of ../pdf/shell.pdf,"(310.3940124511719, 312.56280517578125, 551.0020141601562, 344.0588073730469)",32,"NAM was, and will remain, responsible for all earthquake-related costs. Shell has provided a guarantee that it will fund its share of these costs if NAM is not able to pay them. ",,,,0.7
1393,page 48 of ../pdf/shell.pdf,"(310.3940124511719, 352.11480712890625, 550.4260864257812, 424.0588073730469)",61,"Decommissioning and restoration In 2020, NAM continued to decommission its gas production facilities in Groningen with eight locations plugged and work started to safely remove surface infrastructure. In 2020, this included decommissioning gas facilities in Uiterburen, a small village in south-east Groningen, where production stopped in 2008. NAM plans for all wells at Uiterburen to be safely closed down by 2021. ",,,,0.7579
1394,page 48 of ../pdf/shell.pdf,"(310.3940124511719, 432.56280517578125, 547.0099487304688, 464.0588073730469)",28,"At the same time, NAM continues to discuss plans with neighbours of production locations, local municipalities and the Economic Board Groningen to reuse locations for renewable energy facilities. ",,,,0.2732
1395,page 48 of ../pdf/shell.pdf,"(310.3940124511719, 472.11480712890625, 546.4580688476562, 504.0588073730469)",24,Investing for the future Shell and NAM continue to look for ways to play a part in building a low-carbon energy future for Groningen. ,,,,0.5423
1396,page 48 of ../pdf/shell.pdf,"(310.3940124511719, 512.5628051757812, 545.6021728515625, 574.0587768554688)",59,"In 2020, for example, Shell announced plans to work with partners Gasunie and Groningen Seaports on a project to use renewable energy to electrolyse water to produce green hydrogen. The NortH2 project includes an ambition to build an offshore wind farm in Groningen capable of producing up to 4 gigawatts by 2030 and up to 10 gigawatts by 2040. ",,,,0.5719
1402,page 49 of ../pdf/shell.pdf,"(56.69300079345703, 96.11577606201172, 297.7090148925781, 148.05978393554688)",47,"PRODUCING SHALE OIL AND GAS RESPONSIBLY Shales – also known as tight gas and oil – will continue to play a role in meeting global energy demand. We work to unlock shale resources safely and responsibly, using advances in technology and by following our onshore operating principles. ",,,,0.7351
1404,page 49 of ../pdf/shell.pdf,"(56.69300079345703, 328.9728088378906, 294.781005859375, 380.91680908203125)",39,"Tackling emissions We have a range of technologies and practices in place in our shales operations to help find and reduce greenhouse gas emissions (GHG), such as methane which may be emitted during the extraction and processing of shales. ",['SDG_13'],,['SDG_13'],0.4019
1405,page 49 of ../pdf/shell.pdf,"(56.69300079345703, 389.4208068847656, 298.85296630859375, 450.91680908203125)",56,"Our approach includes methane leak detection and repair programmes, primarily using handheld optical gas imaging cameras. In the Permian Basin, USA, we deploy drones equipped with multiple cameras and sensors to detect methane emissions more effectively and repair them more quickly. In 2020, we expanded the programme to cover our 400 sites in the Permian Basin. ",,,,0.2006
1406,page 49 of ../pdf/shell.pdf,"(56.69300079345703, 459.4208068847656, 285.5650329589844, 490.91680908203125)",32,"We have taken steps to reduce flaring, or burning off, of gas from shales. Flaring contributes to climate change and wastes valuable resources. In 2018, we upgraded Permian Basin older facilities with ",['SDG_13'],,['SDG_13'],0.4767
1407,page 49 of ../pdf/shell.pdf,"(310.3940124511719, 96.56279754638672, 547.8341064453125, 138.05880737304688)",41,"equipment to automatically shut down production, instead of flaring gas, to relieve high pressure from certain high-demand pipelines. In 2020, we started replacing flare stacks, the devices used to burn off gas, with improved gas processing infrastructure in the Permian Basin. ",,,,0.6705
1408,page 49 of ../pdf/shell.pdf,"(310.3940124511719, 146.56280517578125, 550.1460571289062, 178.05880737304688)",32,"In 2020, we also completed the installation of around 130 more energy-efficient control devices, which regulate the flow of gas, to potentially reduce GHG emissions from Permian facilities by up to 3%. ",,,,0.0
1409,page 49 of ../pdf/shell.pdf,"(310.3940124511719, 186.56280517578125, 549.0180053710938, 218.05880737304688)",27,"Since 2017, these efforts and others have reduced GHG emissions by 34%, including methane emissions by 50% and flaring by more than 80%, across our Permian facilities. ",,,,0.0
1410,page 49 of ../pdf/shell.pdf,"(310.3940124511719, 226.56280517578125, 549.337890625, 308.0588073730469)",67,"We have long supported the direct regulation of methane emissions when regulation is efficient, effective and encourages innovation. For example, in 2020 in the USA, we advocated a return to the direct regulation of methane emissions by the United States Environmental Protection Agency under the Clean Air Act. Shell believes more robust measurement, transparency and management are needed to successfully reduce methane emissions globally (see Methane emissions). ",['SDG_9'],,['SDG_9'],0.9722
1411,page 49 of ../pdf/shell.pdf,"(310.3940124511719, 316.11480712890625, 551.258056640625, 388.0588073730469)",59,"Local communities Engagement with communities is an important part of our approach to shales. This includes our extensive engagement in Argentina with indigenous people, as well as local farmers and nearby communities, in the Vaca Muerta shales basin in Neuquén (see Indigenous people). These efforts help us understand community concerns so they can be proactively addressed in our operations. ",,,,0.891
1412,page 49 of ../pdf/shell.pdf,"(310.3940124511719, 396.11480712890625, 541.9778442382812, 458.0588073730469)",46,Earth tremors We believe there is a relatively low likelihood of hydraulic fracturing technologies or produced water disposal well operations inducing earth tremors that are felt on the surface. We take precautionary measures to prevent tremors and proactively manage the risk in accordance with regulatory requirements. ,,,,-0.25
1415,page 49 of ../pdf/shell.pdf,"(56.69300842285156, 563.4728393554688, 297.8370361328125, 605.4168090820312)",40,"LOWER-CARBON AND RENEWABLE POWER We believe more renewable energy, such as solar and wind, is critical for a cleaner energy future, and that how people live, work and play is increasingly going to need to be powered by lower-carbon electricity. ",['SDG_7'],['SDG_7'],['SDG_7'],0.6764
1416,page 49 of ../pdf/shell.pdf,"(56.69300842285156, 613.9208374023438, 297.4130554199219, 645.4168090820312)",24,"In 2020, we stepped up our activities in generating and trading lower- carbon and renewable electricity, as well as providing it directly to customers. ",,,,-0.0258
1417,page 49 of ../pdf/shell.pdf,"(56.69300842285156, 653.4728393554688, 296.23699951171875, 735.4168090820312)",72,"WIND We are expanding our wind power activities to make more renewable electricity available to our customers. At the end of 2020, the Shell share of total installed capacity combined from onshore and offshore wind was 290 megawatts (MW), with a further Shell share of 2,861 MW in development. We have wind power interests in several countries, including off the coasts of the Netherlands and the USA, as well as onshore USA. ",['SDG_14'],['SDG_7'],"['SDG_7', 'SDG_14']",0.7579
1418,page 49 of ../pdf/shell.pdf,"(310.3940124511719, 563.9208374023438, 552.2420654296875, 665.4168090820312)",101,"In 2020, the CrossWind consortium, a joint venture between Shell and Eneco, won the tender to build and operate the Hollandse Kust (noord) offshore wind farm (Shell interest 79.9%). The project is expected to start operating in 2023 and will supply 759 MW, equivalent to powering more than 1 million Dutch homes with renewable energy. It is intended to help meet the objectives of the Dutch government’s National Climate Agreement, which contains agreements with sectors on what they will do to help achieve the Netherlands’ climate goals, and the European Green Deal, the plan to make the European Union's economy sustainable. ","['SDG_9', 'SDG_13', 'SDG_15']",,"['SDG_9', 'SDG_15', 'SDG_13']",0.9552
1419,page 49 of ../pdf/shell.pdf,"(310.3940124511719, 673.9208374023438, 551.0581665039062, 735.4168090820312)",58,"Shell is a 20% shareholder in the Blauwwind Consortium, which is developing the Borssele III and IV wind farm off the Dutch coast. In 2020, Blauwwind started generating power and delivering renewable electricity into the Dutch grid. The site has the capacity to generate 731.5 MW. Shell has an agreement to buy and trade half the electricity produced. ",,,,0.4939
1426,page 50 of ../pdf/shell.pdf,"(56.69300079345703, 276.9207763671875, 298.83697509765625, 358.4167785644531)",75,"We continue to invest in floating wind technologies. We have acquired EOLFI, a French renewable energy developer specialising in floating wind power. Shell is a major shareholder in TetraSpar (Shell interest 46.2%), which is developing an innovative floating wind demonstration project off the coast of Norway. We are also developing a project with floating wind specialist CoensHexicon that could bring 800 MW of floating wind power to South Korea in the first phase of development. ",['SDG_7'],['SDG_7'],['SDG_7'],0.8126
1428,page 50 of ../pdf/shell.pdf,"(56.69300079345703, 396.4727783203125, 295.6530456542969, 438.4167785644531)",28,"SOLAR We are expanding our solar power generation capability by investing in the development and operation of long-term commercial and industrial solar projects, including at our own sites. ",,,,0.0
1429,page 50 of ../pdf/shell.pdf,"(56.69300079345703, 446.9207763671875, 289.405029296875, 468.4167785644531)",21,"At the end of 2020, our share of installed solar power capacity was 674 megawatts (MW), with 1,053 MW in development. ",['SDG_7'],,['SDG_7'],0.296
1430,page 50 of ../pdf/shell.pdf,"(56.69300079345703, 476.9207763671875, 297.0610046386719, 548.416748046875)",66,"In the USA, Silicon Ranch, a company in which we increased our stake in 2020 and now have a 46.47% interest, continued to expand its Regenerative Energy programme across some of the 142 projects it owns and operates in 14 states. The programme combines solar electricity generation with carbon sequestration and ecosystem restoration. Silicon Ranch projects operating in 2020 had a total capacity of 1,130 MW. ",['SDG_15'],['SDG_7'],"['SDG_7', 'SDG_15']",0.8176
1431,page 50 of ../pdf/shell.pdf,"(56.69300079345703, 556.9207763671875, 287.14898681640625, 618.416748046875)",58,"In 2020, we announced plans to build our first industrial-scale solar power plant. The Gangarri Solar Project in Australia is expected to produce up to 120 MW of renewable energy. The project will help power our QGC natural gas project in Queensland and has the potential to reduce QGC’s carbon dioxide emissions by around 300,000 tonnes a year. ",,['SDG_7'],['SDG_7'],0.743
1432,page 50 of ../pdf/shell.pdf,"(310.3940124511719, 96.56279754638672, 552.5941162109375, 149.25881958007812)",46,"Oman Shell launched the Qabas solar project in Oman to help power a smelting company. The project comprises 88,000 solar panels and generates 25 MW, displacing the equivalent gas-fired power generation taken from the grid and avoiding more than 25,000 tonnes of CO2 emissions each year. ",,,,0.2023
1435,page 50 of ../pdf/shell.pdf,"(310.3940124511719, 216.11480712890625, 545.3218994140625, 258.0588073730469)",32,"REDUCING EMISSIONS AT WORK AND HOME As well as supplying industrial power, Shell also provides low-carbon electricity to workplaces and homes in several countries, including Australia, Germany, the UK, and the USA. ",,,,0.2732
1436,page 50 of ../pdf/shell.pdf,"(310.39398193359375, 266.11480712890625, 552.3539428710938, 358.0588073730469)",82,"Carbon-neutral homes We supply 100% certified renewable electricity to more than 900,000 homes in Great Britain through Shell Energy Retail. There we recently launched a range of carbon-neutral energy tariffs to meet growing interest from households for energy with a lower-carbon footprint. The Go Further tariffs offset the life-cycle CO2-equivalent emissions associated with the production, distribution and use of renewable electricity and gas in the home. This is managed by buying equivalent certified carbon credits from projects that protect or enhance forests. ",['SDG_12'],,['SDG_12'],0.9565
1437,page 50 of ../pdf/shell.pdf,"(310.39398193359375, 366.56280517578125, 546.9219360351562, 418.0588073730469)",40,"Customers receive 100% renewable electricity with the tariffs. Our renewable electricity is certified by Renewable Energy Guarantees of Origin, which means that all the electricity customers use is matched with the equivalent amount of electricity generated from 100% renewable sources. ",,['SDG_7'],['SDG_7'],0.2732
1438,page 50 of ../pdf/shell.pdf,"(310.39398193359375, 426.11480712890625, 544.4580078125, 498.0588073730469)",56,"Lower-carbon businesses We are working with industrial and commercial customers to help them make the transition to lower-carbon and renewable energy. In 2020, in the USA, through our partner company MP2 and Shell Energy, we agreed long-term contracts to supply 100% certified renewable energy to 1,200 Wells Fargo sites in Washington DC and seven US states. ",,,,0.8779
1517,page 52 of ../pdf/shell.pdf,"(56.6929931640625, 130.11578369140625, 289.8369140625, 192.05978393554688)",54,"REDUCING EMISSIONS FROM TRANSPORT Transport accounts for almost 30% of the world’s energy use and around 25% of global carbon dioxide (CO2) emissions. To help people and companies switch to cleaner modes of transport, we are investing in lower-carbon options – from electric-vehicle charging points and e-Mobility products to fuels like hydrogen and biofuels. ",,,,0.7906
1518,page 52 of ../pdf/shell.pdf,"(56.6929931640625, 200.11578369140625, 294.82098388671875, 233.25979614257812)",21,"BIOFUELS Biofuels are a renewable energy source, made from organic matter or waste, which can significantly reduce CO2 emissions from transport. ",,,,-0.1531
1519,page 52 of ../pdf/shell.pdf,"(56.6929931640625, 240.56378173828125, 288.21295166015625, 272.0597839355469)",23,"Biofuels are blended with other fuels such as petrol and diesel. They can help decarbonise the aviation, marine and heavy-duty road transport sectors. ",,,,0.4019
1521,page 52 of ../pdf/shell.pdf,"(56.6929931640625, 460.9208068847656, 288.9409484863281, 532.4168090820312)",71,"The Raízen joint venture (Shell interest 50%, not Shell-operated) in Brazil is one of the world’s largest biofuel producers, with one of the lowest-CO2 biofuels available today. In 2020, Raízen produced around 2.5 billion litres of ethanol and around 4.4 million tonnes of sugar from sugar cane. In 2015, Raízen opened its first cellulosic ethanol plant at its Costa Pinto mill in Brazil. This produced almost 25 million litres in 2020. ",,,,0.4588
1523,page 52 of ../pdf/shell.pdf,"(56.6929931640625, 570.4728393554688, 279.1410827636719, 622.4168090820312)",37,"Turning waste into fuel Most biofuels are produced from agricultural crops, such as corn, sugar cane, or vegetable oil. We are exploring ways to use agricultural or animal waste, inedible crops, and waste wood to produce biofuels. ",,['SDG_2'],['SDG_2'],-0.8126
1524,page 52 of ../pdf/shell.pdf,"(56.6929931640625, 630.9208374023438, 286.4901123046875, 672.4168090820312)",43,"For example, we produce renewable natural gas, also known as biogas, from food waste, agricultural residues or manure. It can be used instead of natural gas in vehicles and shipping to reduce CO2 emissions by between 50% and 100% compared with fossil fuels. ",['SDG_12'],,['SDG_12'],0.296
1525,page 52 of ../pdf/shell.pdf,"(56.69300842285156, 680.9208374023438, 298.5569763183594, 722.4168090820312)",42,"We also have agreements with companies in Europe and North America to supply sustainable aviation fuel. In 2020, we extended our operations into air cargo by agreeing to supply online retailer Amazon with blended sustainable aviation fuel for its air cargo fleet. ",['SDG_9'],,['SDG_9'],0.6369
1526,page 52 of ../pdf/shell.pdf,"(56.69300842285156, 730.9208374023438, 296.61297607421875, 752.4168090820312)",21,We continue to invest in new ways to produce advanced biofuels from sustainable raw materials. These include waste and cellulosic biomass ,['SDG_9'],,['SDG_9'],-0.2023
1562,page 52 of ../pdf/shell.pdf,"(310.3940124511719, 441.58880615234375, 549.6900634765625, 523.5327758789062)",65,"Sustainable production The production of some biofuel feedstocks is considered higher risk for human rights, biodiversity or the release of carbon into the atmosphere. To help mitigate these risks, all the palm oil, sugar cane and South American soy feedstock we purchase is certified as sustainable by credible sustainability standards like the Round Table on Responsible Soy, the Roundtable for Sustainable Palm Oil and Bonsucro. ","['SDG_9', 'SDG_12']",['SDG_13'],"['SDG_9', 'SDG_12', 'SDG_13']",0.5106
1564,page 52 of ../pdf/shell.pdf,"(310.39404296875, 551.5888061523438, 550.6978149414062, 603.5327758789062)",38,"E-MOBILITY Shell is exploring how best to meet the needs of electric-vehicle drivers – at home, at work or on the road. We are expanding our charging network worldwide and our range of specialised fluids for electric vehicles. ",,,,0.6369
1565,page 52 of ../pdf/shell.pdf,"(310.39404296875, 612.0368041992188, 544.4500732421875, 663.5327758789062)",46,"We operate more than 60,000 electric-vehicle charging points and aim to increase this to around 500,000 by 2025. This includes more than 1,000 charging points at Shell forecourts and new locations as well as operated charge points that are owned by individual consumers and business customers. ",,,,0.5267
1566,page 52 of ../pdf/shell.pdf,"(310.39404296875, 672.0368041992188, 550.4420166015625, 723.5327758789062)",57,"Shell-owned NewMotion is helping Alphabet, the world’s fourth- largest fleet operator, move to e-vehicles by using the same Shell fleet cards to buy fuel and recharge their vehicles in the UK. Drivers can plan their next charging stop in real-time at more than 3,000 charging points and track their fuel and electricity use in a single invoice. ",,,,0.0
1573,page 53 of ../pdf/shell.pdf,"(56.69300079345703, 276.4727783203125, 293.7170104980469, 318.4167785644531)",27,Electric-vehicle fluids Electric vehicles require specially developed fluids and lubricants. The Shell e-fluids range covers the specialised needs of battery-electric and fuel-cell electric passenger and commercial vehicles. ,,,,0.0
1574,page 53 of ../pdf/shell.pdf,"(56.69300079345703, 326.9207763671875, 285.44500732421875, 378.4167785644531)",46,"We develop these fluids and greases, in collaboration with our customers, which include leading automotive manufacturers and Formula E racing teams. In 2020, we developed a specialised transmission fluid for Mahindra Racing’s Formula E car to enhance transmission efficiency and the car’s performance on the racetrack. ",,,,0.3612
