id,link,title,text length,text
965,https://www.greenbiz.com/article/q1-2021-amazon-goes-big-orsted-fan-corporate-procurement,"Q1 2021: Amazon goes big, Ørsted is a fan of corporate procurement",76,"The new utility partnership programs reflect a feedback loop between corporations, which have been pioneering business models for deploying renewables, and utilities, many of which have decarbonization goals. Utilities are finding ways to offer companies the types of deals that corporate buyers have been signing through direct PPAs. If more utilities began offering options such as these, it would expand access to clean energy for companies in energy markets that limit third-party purchasing or retail choice."
967,https://www.greenbiz.com/article/q1-2021-amazon-goes-big-orsted-fan-corporate-procurement,"Q1 2021: Amazon goes big, Ørsted is a fan of corporate procurement",4,Ørsted’s presence is growing
969,https://www.greenbiz.com/article/q1-2021-amazon-goes-big-orsted-fan-corporate-procurement,"Q1 2021: Amazon goes big, Ørsted is a fan of corporate procurement",35,"Ørsted, the Danish multinational energy company best known for offshore wind, made a strong showing as a developer for U.S. corporate procurements this quarter, participating in deals with Pepsi, steelmaker Nucor, Target and Hormel Foods."
971,https://www.greenbiz.com/article/q1-2021-amazon-goes-big-orsted-fan-corporate-procurement,"Q1 2021: Amazon goes big, Ørsted is a fan of corporate procurement",46,"The contracts include portions of two massive onshore wind projects: the 298 MW Haystack project in Nebraska and the 367 MW Western Trail project in Texas. Target, Hormel and Pepsi have procured portions of the Nebraska project; Pepsi and Nucor are offtakers of the Texas project."
973,https://www.greenbiz.com/article/q1-2021-amazon-goes-big-orsted-fan-corporate-procurement,"Q1 2021: Amazon goes big, Ørsted is a fan of corporate procurement",19,(Ørsted is a sponsor of the event VERGE Electrify which I co-chair. This coverage is unrelated to that sponsorship.)
975,https://www.greenbiz.com/article/q1-2021-amazon-goes-big-orsted-fan-corporate-procurement,"Q1 2021: Amazon goes big, Ørsted is a fan of corporate procurement",54,"Ørsted has shown up as a developer on the GreenBiz Clean Energy Deal Tracker in the past. In Q4 2018, Lincoln Clean Energy — acquired by Ørsted — participated in two deals with ExxonMobil. The company also has supported international corporate procurements, including an offshore wind PPA with Nestle in the U.K. last year."
977,https://www.greenbiz.com/article/q1-2021-amazon-goes-big-orsted-fan-corporate-procurement,"Q1 2021: Amazon goes big, Ørsted is a fan of corporate procurement",58,"The Ørsted contracts help it stand out as an one example of an energy company, traditionally focused on fossil fuels, pivoting its offering to prioritize clean energy. As other oil companies work to diversify their offerings, the Ørsted story illuminates how an organization used to building huge infrastructure projects can apply that expertise to accelerate clean energy deployments."
979,https://www.greenbiz.com/article/q1-2021-amazon-goes-big-orsted-fan-corporate-procurement,"Q1 2021: Amazon goes big, Ørsted is a fan of corporate procurement",18,Note: this article was updated on April 19 to include capacity in the Target/Hormel deal from March 5.
980,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,40,WASHINGTON (Reuters) - Danish renewable energy group Ørsted ORSTED.CO and North America's Building Trades Unions (NABTU) announced on Wednesday a deal to train an offshore wind construction workforce to build the firm's pipeline of projects down the U.S. East Coast.
982,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,45,The memorandum of understanding aims to create a model for the nascent offshore wind industry in the United States at a time President-elect Joe Biden is promising to usher in a swift transition to renewable energy sources like solar and wind to fight climate change.
984,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,25,"Labor unions have been wary of a rapid transition to renewable energy over concerns it will lead to a net loss of middle-class, career-sustaining jobs."
986,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,24,"“We are working to proactively develop a plan to transition organized labor into the offshore industry,” Ørsted North America CEO David Hardy told Reuters."
988,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,24,“We want to work with the NABTU to create a framework for an offshore wind construction workforce for all offshore windfarms we will operate.”
990,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,14,The NABTU represents three million workers and its president Sean McGarvey praised the agreement.
992,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,37,"“We think it is so timely with where the country finds itself now. There is major renewable investment across the east coast that will achieve a just transition for people who will perform the work,” he said."
994,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,26,"Ørsted operates America’s only utility-scale offshore wind farm, off Rhode Island, and has built a two-turbine pilot project off the coast of Virginia in federal waters."
996,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,40,"But Hardy said the United States, which has just over 40 megawatts of offshore wind energy capacity, is lagging far behind Europe where there is there is 22,000 MW of offshore wind capacity, and Asia where there is 8,000 MW."
998,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,42,"The United States offshore wind industry holds 15 active commercial leases that, if built, could generate another 30GW of electricity, create 83,000 jobs and drive $25 billion in annual economic output in the next decade, according to the American Wind Energy Association."
1000,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,52,"Ørsted and NABTU said they will work to identify the skills necessary to accelerate the creation of an offshore workforce, and partner on training and certification to ready workers to build new projects. They did not provide details on numbers of workers that would be trained or the cost of the program."
1002,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,42,"Ørsted’s Rhode Island project was built with union labor and served as the “beta test” for what will be the national agreement, McGarvey said. He said offshore wind can provide good jobs at scale in a way that some onshore projects can’t."
1004,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,33,"“This will show how as we move and transform our energy production in North America, it can be done at middle-class wages and good benefits packages. Anything else is not acceptable,” he said."
1006,https://www.reuters.com/article/us-usa-energy-orsted-idUSKBN27Y1NE,Ørsted strikes deal with labor union on U.S. offshore wind development,29,"Biden has set a goal to achieve net zero emissions in the electricity sector by 2035, but has faced resistance from conservatives who argue the transition will kill jobs."
1007,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,56,"Public Service Enterprise Group Inc. PEG, better known as PSEG, recently completed the acquisition of 25% stake in Ocean Wind project, New Jersey’s first utility-scale offshore wind farm, from Danish energy company, Ørsted. With a generation capacity of 1,100 megawatts (MW) clean energy, this wind facility is powered by General Electric’s GE Haliade-X 12 MW turbine."
1009,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,23,"This transaction will enable PSEG to contribute significantly to New Jersey’s ambitious target of generating 7,500 MW worth off-shore wind electricity by 2035."
1011,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,4,PSEG’s Clean Energy Take
1013,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,30,"Realizing the fact that clean energy holds the key to future electricity generation, utilities including PSEG have been rapidly expanding their renewable assets. The latest transaction affirms that fact only."
1015,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,46,"As of Dec 31, 2020, the company’s subsidiary. PSEG Power owned and operated 467 MW direct current (dc) of photovoltaic solar generation facilities across various states. PSE&G, another subsidiary, owned 158 MW dc of installed PV solar capacity throughout New Jersey at the end of 2020."
1017,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,54,"Moreover, PSEG’s cloud investment program is estimated to be worth approximately $707 million over the next four years, and is expected to result in the replacement of over 2 million electric meters with smart meters. In January 2021, the BPU approved a program for PSE&G to provide investments of $166 million for EV charging."
1019,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,41,"Apart from investments in energy efficiency programs and EV charging programs that are the most cost-effective solution to reducing carbon emissions, the latest acquisition of Ocean Winds will significantly boost PSEG’s initiatives to achieve net zero carbon emission goal by 2050."
1021,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,4,Other Utilities Following Suit
1023,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,67,"Per the latest report by the American Clean Power Association (ACPA), wind projects totaling 34,757 MW were under construction or in advanced development at the end of December 2020. Surely this reflects the solid opportunity that the U.S. wind market currently boasts. With the Utility sector rapidly making the transition toward a cleaner environment, a handful of utilities like PSEG are also expanding their wind generation portfolio."
1025,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,2,Story continues
1027,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,44,"For instance, Duke Energy’s DUK business subsidiary, Duke Energy Renewables, announced in March 2021 that it has begun commercial operation of its Frontier Windpower II project in Kay County, OK. The 350 MW windpower project is currently the largest project in the company’s fleet."
1029,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,50,"On the other hand, NextEra Energy NEE is currently the world’s largest generator of renewable enegy from wind. As of Dec 31, 2020, the company operated a total wind generating capacity of 18,551 MW. For 2020-2021, it expects to bring online an additional 5,500 MW of clean, emissions-free wind energy."
1031,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,5,Zacks Rank & Price Performance
1033,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,23,PSEG currently carries a Zacks Rank #3 (Hold). You can see the complete list of today’s Zacks #1 Rank (Strong Buy) stocks here.
1035,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,17,"In the past year, shares of the company have surged 20% compared with the industry's 8.2% rise."
1037,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,7,Breakout Biotech Stocks with Triple-Digit Profit Potential
1039,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,37,The biotech sector is projected to surge beyond $775 billion by 2024 as scientists develop treatments for thousands of diseases. They’re also finding ways to edit the human genome to literally erase our vulnerability to these diseases.
1043,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,51,"Zacks has just released Century of Biology: 7 Biotech Stocks to Buy Right Now to help investors profit from 7 stocks poised for outperformance. Our recent biotech recommendations have produced gains of +50%, +83% and +164% in as little as 2 months. The stocks in this report could perform even better."
1047,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,6,See these 7 breakthrough stocks now>>
1055,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,26,"Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report"
1059,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,9,Duke Energy Corporation (DUK) : Free Stock Analysis Report
1063,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,9,General Electric Company (GE) : Free Stock Analysis Report
1067,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,9,"NextEra Energy, Inc. (NEE) : Free Stock Analysis Report"
1071,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,8,To read this article on Zacks.com click here.
1075,https://finance.yahoo.com/news/public-enterprise-peg-buys-jersey-110711024.html,Public Service Enterprise (PEG) Buys New Jersey Wind Farm Stake,3,Zacks Investment Research
1076,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",31,"Ørsted, a developer synonymous with offshore wind, will have a novel experience in 2021: All of the new power plants it completes will be onshore, and most will involve solar panels."
1078,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",66,"Since building the world’s first offshore wind project 30 years ago off the coast of Denmark, no other company has played a bigger role in transforming that technology into a competitive form of power generation. Yet as Ørsted cements its position in emerging offshore wind markets such as the U.S. and Taiwan, the Danish company is also focusing on a new opportunity: North America’s sunny skies."
1080,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",39,"As of today, Ørsted has not completed a major solar project anywhere in the world, and it has just a single battery project in the U.K. to its name. Fast-forward a year, however, and things will look very different."
1082,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",41,"Ørsted is currently building two huge solar arrays in Texas and Alabama, totaling nearly 700 megawatts. Particularly striking is the 460-megawatt Permian Energy Center in West Texas, which will sell its solar power to ExxonMobil and includes a 40-megawatt battery system."
1084,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",54,"If its 2021 construction schedule holds, Ørsted will catapult into the upper echelon of U.S. PV developers in terms of capacity built in a single year, joining the ranks of heavyweights like First Solar and NextEra Energy. Whether Ørsted can sustain its solar pipeline at anything approaching that level remains to be seen, however."
1086,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",37,"“Solar is the fastest-growing power generation technology in the world,” Vishal Kapadia, chief financial officer of Ørsted’s onshore business, said in an interview. Going forward, the company's investments will spread across a ""regionally and technologically diverse pipeline."""
1088,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",39,"Ørsted's push into solar has already accelerated its role as an energy storage developer, and that is likely to continue. ""Given [solar's] generation shape, it pairs well with storage, and that lends itself to opportunities as well,"" Kapadia said."
1090,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",16,Is it overstepping to assume that most new onshore renewables projects will eventually include energy storage?
1092,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",19,"In the near term, yes, Kapadia said. “But over the longer term, I don’t think that’s an unfair statement.”"
1094,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",7,Ørsted's unexpected push into U.S. solar energy
1096,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",66,"Ørsted did not have a major presence in the U.S. before 2018, when it suddenly splashed out more than $1 billion to acquire Deepwater Wind, an offshore wind developer, and Lincoln Clean Energy, a builder of onshore wind farms. The former deal gave Ørsted the industry's largest pipeline of U.S. offshore wind projects; the latter represented its first major push into the global onshore renewables market."
1098,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",45,"In both cases, it was an important vote of confidence at a transitional time for U.S. renewables. And Ørsted, which is majority-owned by the Danish government, wasn’t done with its acquisition spree yet. Last year it bought solar and storage developer Coronal Energy from Panasonic."
1100,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",32,"In buying Coronal, Ørsted nodded toward two important market realities. When it comes to renewable energy, customers increasingly want a variety of options. And solar is now the biggest game in town."
1102,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",51,"Even before the acquisition, Chicago-based Lincoln had already started building more solar projects, mirroring a broader trend seen across the wind sector. That trend is likely to continue as the market for new U.S. onshore wind farms loses steam in the 2020s, said Colin Smith, senior solar analyst at Wood Mackenzie."
1104,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",31,"After federal subsidies for wind and solar plants have disappeared, “solar in most markets will be the most attractive technology in terms of lowest cost and net revenue generated,” Smith said."
1106,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",26,"""For developers that have been wind-focused like Lincoln Clean Energy, maintaining the same [onshore wind] market share will result in fewer projects and...capacity additions,"" Smith said."
1108,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",37,"“I’m sure we’ll see a few pure-play wind developers remain,” he said, “but I think far more companies will start describing themselves as ‘technology-agnostic’ and will pitch solar over wind in order to continue generating more business.”"
1110,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",51,"Ørsted's new PV capabilities could help it unlock more corporate power-purchase agreements, an increasingly important part of its business globally. In Europe, Ørsted has helped to launch the still-emerging market for corporate offshore wind deals, and it recently bagged a landmark 920-megawatt offshore wind deal with semiconductor giant TSMC in Taiwan."
1112,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",51,"In the U.S., Lincoln was an early mover in the corporate wind market, building wind farms for high-profile customers including Amazon. These days, the company says it's ""seeing increasing customer demand for on-peak power,” according to Kapadia, which is driving “a natural shift toward increasing amounts of solar in our pipeline.”"
1114,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",18,"In West Texas, home to the Amazon Wind Farm built by Lincoln, the winds are strongest at night."
1116,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",32,"""I don’t want to marry ourselves to any specific percentages, but I will say that there are simply are more opportunities in solar than there have been previously for us,"" Kapadia said."
1118,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",9,Few companies are pursuing both offshore wind and solar
1120,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",31,"2021 is a gap year for Ørsted when it comes to completing offshore wind projects, giving solar a chance to shine, but offshore will remain the company's largest business by far."
1122,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",43,"In 2022, it will complete the world’s largest offshore wind farm, the 1.3-gigawatt Hornsea 2 project in the North Sea. By 2023, its U.S. offshore pipeline will begin to mature, starting with the South Fork and Skipjack projects in New York and Maryland."
1124,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",59,"Ørsted’s intense focus on offshore wind makes its push into solar all the more noteworthy, signaling a coming era of renewable energy ""majors"" capable of building the full range of technologies. When the Permian Energy Center comes online next year, Ørsted will be the first company to own U.S. plants spanning solar, onshore wind, offshore wind and battery storage."
1126,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",30,"Only a handful of companies, mostly European, are pursuing such a wide array of technologies today, including utilities such as EDF and Iberdrola and oil companies including Shell and Total."
1128,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",25,"Ørsted’s onshore team, with additional offices in Texas and Virginia, is targeting 5 gigawatts of renewables and storage by 2025, up from 1.2 gigawatts today."
1130,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",36,"Kapadia is confident that Ørsted can hit that 5-gigawatt target with its own pipeline of projects, but the company will ""opportunistically pursue"" pipeline acquisitions, as it did with the Muscle Shoals project in Alabama in July."
1132,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",25,"Near-term industry headwinds from the COVID-19 pandemic may shake loose some deals as smaller developers struggle to access development capital and tax equity, Kapadia added."
1134,https://www.greentechmedia.com/articles/read/orsted-the-worlds-offshore-wind-giant-gets-serious-about-solar-energy,"Orsted, the World’s Offshore Wind Giant, Gets Serious About Solar",22,"“We’re certainly starting to see opportunities and expect to see an increasing amount of them over the next six to nine months."""
1135,https://www.reuters.com/article/uk-ibvogt-m-a-orsted-idUKKBN27J1G3,Orsted joins auction for German solar firm ib vogt - sources,43,"FRANKFURT (Reuters) - Denmark's Orsted ORSTED.CO, the world's largest offshore wind farm operator, has joined the race to buy German solar project firm ib vogt, two people familiar with the matter said, in a sign that competition for renewable assets is heating up."
1137,https://www.reuters.com/article/uk-ibvogt-m-a-orsted-idUKKBN27J1G3,Orsted joins auction for German solar firm ib vogt - sources,25,"FILE PHOTO: General view of the Walney Extension offshore wind farm operated by Orsted off the coast of Blackpool, Britain September 5, 2018. REUTERS/Phil Noble"
1139,https://www.reuters.com/article/uk-ibvogt-m-a-orsted-idUKKBN27J1G3,Orsted joins auction for German solar firm ib vogt - sources,32,"Deutsche Bank-owned DBKGn.DE wealth manager DWS DWSG.DE and Canada's Northland Power NPI.TO are also still trying to buy ib vogt, which is led by former Q-Cells CEO Anton Milner, the people said."
1141,https://www.reuters.com/article/uk-ibvogt-m-a-orsted-idUKKBN27J1G3,Orsted joins auction for German solar firm ib vogt - sources,38,"Based on estimated 2020 core earnings, a deal could value ib vogt - which has a photovoltaic pipeline of more than 16 gigawatts (GW) - at about 360 million euros (324.3 million pounds), one of the people said."
1143,https://www.reuters.com/article/uk-ibvogt-m-a-orsted-idUKKBN27J1G3,Orsted joins auction for German solar firm ib vogt - sources,17,"Orsted, ib vogt and DWS declined to comment. Northland Power did not respond to requests for comment."
1145,https://www.reuters.com/article/uk-ibvogt-m-a-orsted-idUKKBN27J1G3,Orsted joins auction for German solar firm ib vogt - sources,18,"Founded in 2002, ib vogt secured 135 million euros in September from U.S.-based investor EIG Global Energy Partners."
1147,https://www.reuters.com/article/uk-ibvogt-m-a-orsted-idUKKBN27J1G3,Orsted joins auction for German solar firm ib vogt - sources,15,"Earlier this year, ib vogt’s owner DVV hired Marathon Capital to look for a buyer."
1149,https://www.reuters.com/article/uk-ibvogt-m-a-orsted-idUKKBN27J1G3,Orsted joins auction for German solar firm ib vogt - sources,28,Orsted’s interest comes as utilities and oil majors are vying to boost their renewables businesses in a bid to move away from fossil fuels and meet climate targets.
1151,https://www.reuters.com/article/uk-ibvogt-m-a-orsted-idUKKBN27J1G3,Orsted joins auction for German solar firm ib vogt - sources,29,"On Monday, Statkraft [STATKF.UL] bought Britain’s Solarcentury for 117.7 million pounds, which will give the Norwegian power firm access to 6 GW of projects in Europe and South America."
1153,https://www.reuters.com/article/uk-ibvogt-m-a-orsted-idUKKBN27J1G3,Orsted joins auction for German solar firm ib vogt - sources,23,"RWE RWEG.DE, Europe's third-largest renewables player by installed capacity, in July acquired a 2.7 GW renewables pipeline from wind turbine maker Nordex NDXG.DE."
1155,https://www.reuters.com/article/uk-ibvogt-m-a-orsted-idUKKBN27J1G3,Orsted joins auction for German solar firm ib vogt - sources,24,"Orsted, which is majority-owned by the Danish government, is close to completing its shift from a fossil fuel-based utility to a green energy company."
1157,https://www.reuters.com/article/uk-ibvogt-m-a-orsted-idUKKBN27J1G3,Orsted joins auction for German solar firm ib vogt - sources,30,"It plans to invest $30 billion over the next decade to become what it calls a “renewable major” and has started diversifying into other areas, including onshore wind and solar."
1158,https://www.csrwire.com/press_releases/709036-orsted-recognised-again-climate-leader-cdps-list,Ørsted Recognised Again As a Climate Leader on CDP's A-List,31,"For the second year in a row, Ørsted receives the prestigious ‘A’ score for tackling climate change. CDP A-List companies are considered leaders in corporate sustainability and highly regarded by investors."
1160,https://www.csrwire.com/press_releases/709036-orsted-recognised-again-climate-leader-cdps-list,Ørsted Recognised Again As a Climate Leader on CDP's A-List,5,Published 12-08-20 Submitted by Ørsted
1162,https://www.csrwire.com/press_releases/709036-orsted-recognised-again-climate-leader-cdps-list,Ørsted Recognised Again As a Climate Leader on CDP's A-List,18,Renewable energy leader Ørsted is recognised as a leader in climate action on CDP’s A-List. Image credit: Ørsted
1164,https://www.csrwire.com/press_releases/709036-orsted-recognised-again-climate-leader-cdps-list,Ørsted Recognised Again As a Climate Leader on CDP's A-List,45,"COPENHAGEN, Denmark, December 8, 2020 /CSRwire/ - The score recognises actions to drive down carbon emissions across Ørsted’s entire carbon footprint, as well as transparent disclosure of financial impacts of climate risks in line with the recommendations of the Task Force on Climate-related Financial Disclosures."
1166,https://www.csrwire.com/press_releases/709036-orsted-recognised-again-climate-leader-cdps-list,Ørsted Recognised Again As a Climate Leader on CDP's A-List,36,"Based on the company’s climate reporting to CDP in 2020, the A score also reflects Ørsted’s carbon reduction targets that are approved as aligned with what science says is needed to stop global warming at 1.5°C."
