id,page,bbox,text_length,text,aurora,OSDG,combined,sentiment
4437,page 53 of ../pdf/generalmills.pdf,"(72.2771987915039, 558.5897216796875, 365.35888671875, 572.4661254882812)",28,*Source: Based on a a study done by the Center For Talent Innovation in 2019 on Being Black in Corporate America.  **Senior Leadership Team includes CEO's direct reports. ,,,,0.6597
4440,page 53 of ../pdf/generalmills.pdf,"(567.6248168945312, 418.27880859375, 706.3080444335938, 551.3088989257812)",64,"Back in 1991, General Mills worked  with the community to create and  host the first annual Dr. Martin Luther  King Jr. Holiday Breakfast. This  community-wide event held in  Minneapolis and now attended by  thousands of people annually  celebrates the life and legacy of  Dr. King while raising money for the  United Negro College  Fund (UNCF) to help  Black students get to  and through college. ",,,,0.9186
4458,page 53 of ../pdf/generalmills.pdf,"(217.535400390625, 171.62588500976562, 367.82440185546875, 222.98460388183594)",27,"Our foundation provided $400k in  quick response grants to help heal,  rebuild and nourish the community  in the wake of the George Floyd  tragedy and civil unrest. ",,,,-0.2023
4459,page 53 of ../pdf/generalmills.pdf,"(71.96330261230469, 242.99588012695312, 200.60411071777344, 304.69085693359375)",21,We've made our allyship  resources publicly available  at www.generalmills.com/ allyship to help organizations  create a culture of belonging  for marginalized communities. ,,,,0.5859
4462,page 53 of ../pdf/generalmills.pdf,"(390.9002990722656, 198.88851928710938, 535.625732421875, 259.62579345703125)",27,"3,500+ employees globally attended the  George Floyd Courageous Conversation to  reflect and engage on how to play a role in  racial justice and social equity. 325+ employees ",,,,0.891
4463,page 53 of ../pdf/generalmills.pdf,"(390.85430908203125, 257.02569580078125, 540.5068359375, 314.3046569824219)",40,"Over 325 employees volunteered to  assemble 10,000 snack, hygiene and  cleaning supply community kits for the  YWCA of Minneapolis, Hallie Q Brown, Kids  in Need and the Keystone Community  Center who are addressing immediate needs  in Minneapolis and St. Paul.  ",,,,0.0
4559,page 54 of ../pdf/generalmills.pdf,"(404.4599914550781, 308.17919921875, 554.0484008789062, 398.23150634765625)",55,"r The 2020 Dr. Martin Luther King Jr.  Holiday Breakfast in Minneapolis, hosted  by General Mills, featured former U.S.  Attorney General Eric Holder as keynote  speaker. Pictured from left: Aiesha  Dempster, event chair and General Mills  external supply chain director; Holder;  Laverne McCartney Knighton, UNCF area  director; and Kofi Bruce, General Mills  chief financial officer.  ",,,,0.4019
4561,page 54 of ../pdf/generalmills.pdf,"(244.17221069335938, 451.135498046875, 522.567138671875, 522.801513671875)",83,"We believe leadership advocacy and support of our inclusion efforts are critical  to creating the culture we strive to have. Each of our senior leaders is responsible  for creating inclusion plans for their respective organizations and ensuring their  talent pipelines reflect the diversity of our consumer base. Our Chief Executive  Officer and Chief Human Resources Officer review inclusion progress throughout  the year, including during our senior-level talent reviews. Our management team  also supports our inclusion efforts as the sponsor of our employee networks.  ",,,,0.9633
4562,page 54 of ../pdf/generalmills.pdf,"(231.5, 159.17189025878906, 563.2732543945312, 177.2461395263672)",20,"r REAL is a framework to help people apply the principles of effective allyship all the time,   in any situation.  ",,,,0.7003
4572,page 55 of ../pdf/generalmills.pdf,"(81.81220245361328, 290.7026062011719, 700.9447631835938, 299.58612060546875)",24,White W Asian A Black or African American B Hispanic or Latino L Native Hawaiian or Pacific Islander NH Two or more races T ,,,,0.6037
4575,page 55 of ../pdf/generalmills.pdf,"(128.5850830078125, 162.05038452148438, 722.7188110351562, 184.31741333007812)",22,A: 6% A: 8% A: 6% A: 7% A: 4% B: 5% B: 6% B: 17% B: 5% B: 3% B: 5% ,,,,0.0
4673,page 56 of ../pdf/generalmills.pdf,"(54.0, 582.0538940429688, 519.6417846679688, 598.3198852539062)",42,"*Diverse suppliers are defined as businesses 51% owned and operated by racial minorities, women, veterans, and disabled and LGBTQ+ individuals. **Our program expansion targets women-owned businesses globally, in addition to providing our full support to all recognized diversity groups in North America. ",,,,0.4019
4674,page 56 of ../pdf/generalmills.pdf,"(580.5, 518.4019165039062, 732.4874267578125, 563.4678955078125)",28,r We brought together groups of diverse  suppliers for development and networking  during our annual holiday gathering. More  than 300 suppliers participated – our  highest attendance to date.  ,,,,0.4019
4675,page 56 of ../pdf/generalmills.pdf,"(286.1199951171875, 446.181884765625, 390.0268859863281, 572.22314453125)",49,"v As part of our global  supplier diversity  program, we introduced  a Supplier Diversity  Award to recognize  diverse businesses in  2020. In keeping with our  commitment to support  women’s empowerment and  focus on women-owned  businesses in our supply  chain, the 2020 award  winner was Kenco, a valued  warehousing partner. ",,,,0.9584
4753,page 57 of ../pdf/generalmills.pdf,"(69.4188003540039, 369.476806640625, 189.7786865234375, 409.642822265625)",22,"n   Enhanced resources to support  healthy habits and mental well- being, so employees and their  families never have to go it alone ",,,,0.6705
4756,page 57 of ../pdf/generalmills.pdf,"(240.27999877929688, 408.4538879394531, 549.4837646484375, 432.5919189453125)",21,Learn more about our actions to support employees and communities  during COVID-19 here and in the Community section of this report.  ,,,,0.4019
4757,page 57 of ../pdf/generalmills.pdf,"(405.4187927246094, 286.976806640625, 550.7735595703125, 337.642822265625)",23,"n   Focused on care, flexibility and  prioritization to manage through  uncertainty, including flexible schedules  and work-from-home arrangements for  employees who could work remotely ",,,,0.7717
4761,page 57 of ../pdf/generalmills.pdf,"(580.538818359375, 286.976806640625, 725.1895141601562, 327.142822265625)",20,n   Additional US$500 match from the  General Mills Foundation for employees  who participate in the company’s  charitable gift matching program ,,,,0.6808
4783,page 58 of ../pdf/generalmills.pdf,"(70.71760559082031, 213.29190063476562, 180.36480712890625, 272.9798889160156)",21,"We encourage good  nutrition, offer employees  healthy dining choices and  programs at our facilities,  and provide opportunities  to increase physical activity.  ",,,,0.9153
4785,page 58 of ../pdf/generalmills.pdf,"(65.68479919433594, 97.4057846069336, 706.1238403320312, 120.30179595947266)",38,We believe that providing wellness opportunities for our employees and their families is crucial to upholding our company values. We take a holistic  approach to support many aspects of employee well-being. Listed below is a sampling of programs. ,,,,0.872
4786,page 58 of ../pdf/generalmills.pdf,"(207.76739501953125, 213.29190063476562, 309.694580078125, 282.9798889160156)",20,"Our LifeWorks Employee  Assistance program helps  build resilience through  counseling, emotional  support and referrals  for U.S. employees  and their families. ",,,,0.7096
4787,page 58 of ../pdf/generalmills.pdf,"(480.0234375, 213.29190063476562, 590.24658203125, 282.9798889160156)",25,"We support our employees’  career development with  numerous opportunities for  personal and professional  growth, as well as resources  to promote work life  balance. Learn more.  ",,,,0.891
4788,page 58 of ../pdf/generalmills.pdf,"(352.68743896484375, 213.29190063476562, 442.43865966796875, 282.9798889160156)",20,"We support the  financial well-being  of our employees by  providing them with  competitive programs,  resources, salaries and  benefits. Learn more. ",,,,0.7184
4806,page 58 of ../pdf/generalmills.pdf,"(576.0000610351562, 509.3719177246094, 713.6911010742188, 572.432373046875)",38,"v We saw broad employee  engagement gains in fiscal 2020,  continuing an upward trend over  the past three years. The results are  encouraging as hard work and focus  has paid off with positive engagement  trends in all categories. ",,,,0.9325
4814,page 59 of ../pdf/generalmills.pdf,"(248.18341064453125, 266.76190185546875, 383.7587585449219, 369.92791748046875)",48,"The pandemic-induced uncertainty  and resulting changes in the way we  work made listening to our employees  frequently more important than ever.  Through increased listening, we better  understood core needs and introduced  real-time solutions focused on  caring for employees, demonstrating  bold leadership and creating better  ways of working, including: ",,,,0.9509
4848,page 59 of ../pdf/generalmills.pdf,"(54.113197326660156, 456.2293701171875, 214.46153259277344, 559.3953857421875)",62,"Launched in 2017, our Engaging Leader  initiative is transforming the way our leaders  support employees and live our values to  drive performance and engagement. We  accelerated our Engaging Leader strategy  in 2020 to advance leader learning,  development and engagement. We scaled up  training to include all manufacturing teams  and invested in helping leaders focus on  developing a mindset of learning and growing.  ",,,,0.9559
4850,page 59 of ../pdf/generalmills.pdf,"(229.83419799804688, 456.2293701171875, 373.8382568359375, 496.3953857421875)",24,fostering agility and embracing a learning  mindset – prepared leaders to respond  to changing work situations during the  pandemic and help their teams adapt.  ,,,,0.5574
4851,page 59 of ../pdf/generalmills.pdf,"(229.40719604492188, 500.0704040527344, 384.5894775390625, 582.3973999023438)",47,"Advancing equity: Training to encourage  productive discourse – being open to  hearing other perspectives and being  empowered to share opinions and challenge  decisions – is key to our culture, including  advancing equity in our workplace and  communities. This important training focuses  on reducing fear of judgment, modeling  ",,,,0.5267
4873,page 60 of ../pdf/generalmills.pdf,"(355.9107971191406, 514.6911010742188, 485.5107421875, 568.3790893554688)",20,"We gave US$92 million to  charitable causes in fiscal  2020, including General Mills  Foundation grants, corporate  contributions and food donations. ",,,,0.5574
4879,page 60 of ../pdf/generalmills.pdf,"(61.38479995727539, 175.90280151367188, 430.8048095703125, 299.4728088378906)",35,"We are deeply committed to the communities   where we live, operate and from which we source   our ingredients. Our philanthropic partnerships   and employee engagement remain anchored   in advancing equity to build strong and   resilient communities. ",['SDG_9'],,['SDG_9'],0.8268
4953,page 61 of ../pdf/generalmills.pdf,"(594.5, 212.48291015625, 725.2515258789062, 315.64892578125)",52,"For example, to determine the social,  economic and environmental value  generated by regenerative farming  practices – and to better define  the  many stakeholders to whom the  benefits accrue – we engaged in an  analysis in the Cheney Lake Watershed  in Kansas, where General Mills sources  wheat and supports regenerative  agriculture pilot programs.  ",,,,0.9022
4954,page 61 of ../pdf/generalmills.pdf,"(594.5, 321.9839172363281, 727.717041015625, 404.1499328613281)",41,"The third-party study found that for  every US$1 in costs to implement  regenerative practices on-farm, there  is approximately US$5 in social return  on investment to a wide variety of  stakeholders – farmers/landowners,  taxpayers, local communities, municipal  water plants and water users. ",['SDG_6'],,['SDG_6'],0.0
4955,page 61 of ../pdf/generalmills.pdf,"(580.4984130859375, 524.8839111328125, 718.1742553710938, 559.14990234375)",26,"*Includes food donations, Box Tops for  Education TM and other corporately funded cause  marketing and charitable contributions, as well  as giving from the General Mills Foundation. ",['SDG_4'],,['SDG_4'],0.8591
4960,page 61 of ../pdf/generalmills.pdf,"(54.380001068115234, 564.4883422851562, 552.8246459960938, 582.5625610351562)",26,"r Our philanthropy work is strongly aligned with many of the United Nations’ Sustainable Development Goals (SDGs), including goals 2, 5, 6,  12, 13 and 15. ",['SDG_9'],,['SDG_9'],0.5994
4982,page 62 of ../pdf/generalmills.pdf,"(234.54539489746094, 224.3245849609375, 382.9905700683594, 275.6662292480469)",20,17 million meals were donated by General Mills to  Feeding America to help families in  need as the pandemic unfolded. ,,,,0.4019
4986,page 62 of ../pdf/generalmills.pdf,"(447.14581298828125, 332.8717956542969, 582.516845703125, 364.97607421875)",20,"Old El Paso helped raise $150,000 for  Feeding America and the LeBron  James Family Foundation through its  #TacoTuesdayChallenge social campaign. ",,,,0.0
5034,page 63 of ../pdf/generalmills.pdf,"(580.7957763671875, 511.4919128417969, 737.3294677734375, 574.5523681640625)",45,"r Our Rooty Hill plant in Sydney produced  45,000 meals in May 2020 through our  manufacture-to-donate initiative to help  Australians in need, and went on to develop  a collaborative program in partnership with  our suppliers that is providing 10,000 meals  per month for Foodbank Australia. ",,,,0.4019
5040,page 63 of ../pdf/generalmills.pdf,"(593.9193725585938, 274.8222961425781, 727.8396606445312, 317.5928955078125)",21,"of General Mills food produced for  donation to the Feeding America  network in response to COVID-19,  resulting in 4.2 million meals.  ",,,,0.0
5044,page 63 of ../pdf/generalmills.pdf,"(258.1199951171875, 488.12188720703125, 532.5560913085938, 517.7879028320312)",27,"We work year-round with committed partners to support community-driven  solutions that expand food security, food equity and build long-term resilience for  the future. Highlighted grant partners include: ",,,,0.8934
5051,page 63 of ../pdf/generalmills.pdf,"(240.1199951171875, 175.64190673828125, 554.9100952148438, 236.8079071044922)",80,"Our response to COVID-19 focuses on ensuring food access for vulnerable populations.  According to the UN World Food Program, the COVID-19 pandemic may nearly double the  number of people suffering acute hunger globally. To help meet that need, General Mills and  our Foundation provided an incremental US$14 million in cash grants and food donations  between March and November 2020 to help food banks, food pantries and other leading  anti-hunger organizations rise to meet elevated community needs driven by the pandemic. ","['SDG_2', 'SDG_3']",,"['SDG_2', 'SDG_3']",0.4019
5057,page 63 of ../pdf/generalmills.pdf,"(405.760009765625, 321.8418884277344, 552.9342651367188, 372.5079040527344)",28,General Mills locations around the world  mobilized to produce food for donation in  response to COVID-19. Learn more about  our manufacture-to-donate initiative in the  U.S. with Feeding America. ,,,,0.0
5058,page 63 of ../pdf/generalmills.pdf,"(405.760009765625, 254.64187622070312, 549.3720092773438, 305.3078918457031)",23,We supported select United Way chapters  and strategic community partners to  help them meet local  food needs and other  urgent social services.  ®  ,,,,0.8225
5061,page 63 of ../pdf/generalmills.pdf,"(240.1199951171875, 329.8418884277344, 380.56744384765625, 380.5079040527344)",23,We invested $9 million in innovative  food access programs to ensure children  from lower-income households  had meals during school  closures around the world.* ,['SDG_2'],,['SDG_2'],0.6705
5089,page 64 of ../pdf/generalmills.pdf,"(405.0, 194.3668975830078, 561.7442016601562, 257.42742919921875)",40,"r General Mills funding helped FareShare  provide support to 1,325 additional charities  from March to June 2020 – a 265% increase  in organizations requesting food compared  with 2019. FareShare helped charities  distribute 188% more food, enough for   32.6 million meals.  ",,,,0.886
5090,page 64 of ../pdf/generalmills.pdf,"(580.5001220703125, 194.3668975830078, 738.8392944335938, 230.43565368652344)",25,r General Mills donated 1.95 million pounds  of pet food valued at more than US$3.51  million to charitable partners for distribution  to furry family members.** ,,,,0.6808
5094,page 64 of ../pdf/generalmills.pdf,"(593.9177856445312, 303.7073059082031, 736.6080322265625, 357.4747009277344)",20,retailers and foodservice operators  worldwide empowered to participate  in systemic food rescue through our  global investments in food recovery  technology ,,,,0.5106
5098,page 64 of ../pdf/generalmills.pdf,"(593.9335327148438, 369.6390075683594, 737.2152099609375, 430.2810974121094)",20,"pounds of good, surplus food – equal  to 1.9 billion meals – recovered and  charitably redistributed since 2014 2.3 billion ",,,,0.6486
5100,page 64 of ../pdf/generalmills.pdf,"(54.0, 575.203857421875, 554.6952514648438, 600.4698486328125)",47,"*Compared to 2020 **Charitable contributions (cash and food donations) by our Pet Food division for fiscal 2020 totaled US$5.1 million. Charitable partners include Helen Woodward Animal Center,  Stray Animal Adoption Program, Ohio State, Petco Foundation – ASPCA, Basset and Beagle, and other shelter and pet rescue programs. ",,,,0.7184
5102,page 64 of ../pdf/generalmills.pdf,"(64.15630340576172, 296.701904296875, 538.8267211914062, 336.867919921875)",83,"Since food waste and loss occur along the entire ""farm-to-fork” continuum – impacting growers, families, communities, the environment and  businesses – we engage with a wide variety of partners to advance positive change. We bring a systems lens and take a collective impact  approach to the issue, working with cross-sector coalitions and nonprofit organizations around the globe with a focus on scaling innovation in  surplus food recovery, so that the world’s good surplus food can be redistributed to charities who nourish hungry people. ",['SDG_12'],,['SDG_12'],0.8625
5103,page 64 of ../pdf/generalmills.pdf,"(205.997314453125, 394.6039123535156, 548.14892578125, 424.2699279785156)",26,"ReFED works across sectors to accelerate and scale solutions with businesses, government leaders,  environmental organizations, community nonprofits, researchers, investors and others committed to  reducing food waste. ","['SDG_12', 'SDG_14']",,"['SDG_14', 'SDG_12']",0.0
5104,page 64 of ../pdf/generalmills.pdf,"(205.997314453125, 438.70391845703125, 550.2223510742188, 478.86993408203125)",59,"Food Recovery Network helps student volunteers at colleges and universities fight food waste and  hunger by recovering perishable food from their campus dining halls and donating it to community  charities serving people in need. Learn about Food Recovery Network’s innovative COVID-19 response,  pivoting to partner with The FarmLink Project to rescue 25 million pounds of food across 40+ states. ","['SDG_2', 'SDG_3', 'SDG_12']",,"['SDG_12', 'SDG_2', 'SDG_3']",0.6808
5105,page 64 of ../pdf/generalmills.pdf,"(125.64434814453125, 494.9419250488281, 503.82666015625, 514.10791015625)",20,"Food banks reduce food waste by recovering and redirecting perfectly edible, nutritious foods to people in need.  Our partners include: ",['SDG_12'],,['SDG_12'],0.34
5120,page 65 of ../pdf/generalmills.pdf,"(76.21969604492188, 199.79318237304688, 196.42369079589844, 348.5010681152344)",80,"We closely monitor and manage  our production processes to  keep surplus food out of the  waste stream. Surplus food from  our operations is first offered  to food bank partners to feed  hungry people; the remainder  is repurposed for animal feed  or anaerobic digestion. In fiscal  2020, 4.6% of our total production  was food waste, and less than  1% of that went to disposal.* In  addition, 13 facilities (30% of the  global total) met our zero-waste- to-landfill criteria in fiscal 2020. ",['SDG_12'],['SDG_2'],"['SDG_2', 'SDG_12']",-0.6808
5121,page 65 of ../pdf/generalmills.pdf,"(76.23369598388672, 354.33203125, 187.75772094726562, 413.0130920410156)",33,"We also work to reduce food  waste in our office buildings. At  our headquarters, 85% of total  waste was recycled, 0.55% went  to landfill, and 9% of total food  waste was compost material. ",['SDG_12'],,['SDG_12'],-0.8126
5123,page 65 of ../pdf/generalmills.pdf,"(205.81771850585938, 199.84906005859375, 326.3289794921875, 318.5479736328125)",54,"We actively participate in industry,  nonprofit and government groups  focused on food loss and waste  reduction as well as surplus food  recovery, including AMERIPEN, the  Food Waste Reduction Alliance,  the Consumer Brands Association,  the International Food Waste  Coalition, ReFED, Consumer  Goods Forum Food Waste  Coalition of Action, MBOLD, and  the U.S. Food Waste Challenge. ","['SDG_12', 'SDG_16']",['SDG_12'],"['SDG_16', 'SDG_12']",-0.8402
5124,page 65 of ../pdf/generalmills.pdf,"(205.7547149658203, 324.37896728515625, 318.237060546875, 403.06597900390625)",44,"We are part of an industry effort  to standardize food date labels  to improve clarity about food  quality and safety and reduce  the amount of good food that’s  thrown away. As of June 2020,  we have updated more than  99% of our U.S. packages. ",['SDG_9'],,['SDG_9'],0.8834
5125,page 65 of ../pdf/generalmills.pdf,"(334.7787170410156, 199.89797973632812, 455.8983459472656, 298.5909118652344)",48,"General Mills is committed to  increasing surplus food recovery,  especially among consumer-facing  food businesses – grocery stores,  restaurants and other food outlets.  These organizations collectively  account for 36% of all food  waste, roughly 50 billion pounds  (more than 20 million metric  tons) per year in the U.S. alone. ",['SDG_12'],['SDG_12'],['SDG_12'],-0.4019
5126,page 65 of ../pdf/generalmills.pdf,"(335.0097351074219, 304.4219055175781, 438.2674560546875, 373.10589599609375)",27,"During the past four years,  our global investments in  food recovery technology  have empowered more than  30,000 retail and foodservice  locations to participate in  systematic food rescue. ",,,,0.5106
5128,page 65 of ../pdf/generalmills.pdf,"(464.82830810546875, 224.29318237304688, 583.4600219726562, 332.9891052246094)",46,"n   Since 24% of food waste  happens in homes, General  Mills developed and launched  the #tastenotwaste initiative  on bettycrocker.com in 2018  with follow-up campaigns  in 2019 and 2020. These  campaigns provided consumers  with information on food  waste and tips on how to  reduce waste at home. ",['SDG_12'],,['SDG_12'],-0.7845
5129,page 65 of ../pdf/generalmills.pdf,"(464.82830810546875, 338.7931823730469, 570.29296875, 407.47723388671875)",32,"n   General Mills also promotes  Save the Food, a U.S.-based  campaign from the Natural  Resources Defense Council  and the Ad Council that  provides tips on how to  store, cook and save food. ",,,,0.8957
5130,page 65 of ../pdf/generalmills.pdf,"(593.7647094726562, 199.80819702148438, 708.5081176757812, 288.4981384277344)",39,"General Mills and our Foundation  provide philanthropic support to  leading nonprofits that makes it  possible for food manufacturers,  grocers, restaurants, distributors,  trucking companies and  other organizations to donate  surplus food so it can be  distributed to people in need. ",,,,0.4019
5132,page 65 of ../pdf/generalmills.pdf,"(594.21240234375, 338.7931823730469, 709.3517456054688, 407.47723388671875)",31,n   Our investments in Feeding  America’s MealConnect food  recovery platform (more than  US$3 million to date) have  helped recover and charitably  redistribute more than 2 billion  pounds of good surplus food. ,,,,0.6486
5135,page 65 of ../pdf/generalmills.pdf,"(153.8800048828125, 487.706787109375, 387.9668884277344, 546.3878173828125)",70,"In 2020, General Mills committed to the 10x20x30 Initiative with a  pledge of cutting our food waste in half by 2030. The pledge is part  of our collaboration with food retailers and others through Friends of  Champions 12.3, which drives progress toward UN SDG Target 12.3: To  halve per capita global food waste at the retail and consumer levels  and reduce food losses along production and supply chains by 2030. ","['SDG_12', 'SDG_17']",['SDG_12'],"['SDG_17', 'SDG_12']",0.3818
5138,page 65 of ../pdf/generalmills.pdf,"(54.0, 569.2838745117188, 550.6272583007812, 576.5498657226562)",23,*Food waste calculation includes waste generated from production of food for human and pet consumption. Disposal includes landfill and incineration without energy recovery. ,['SDG_12'],['SDG_12'],['SDG_12'],-0.7517
5139,page 65 of ../pdf/generalmills.pdf,"(76.25749969482422, 102.06189727783203, 715.8814697265625, 150.73985290527344)",117,"As a global food company, General Mills believes that food loss and waste* are major environmental and economic challenges that undermine food security, contribute to climate change,  unnecessarily consume natural resources, like water, and add more costs to families, communities and businesses alike. We take a broad approach to addressing food rescue, from reducing  loss in our operations and collaborating across the industry to empowering food businesses in surplus food recovery, educating consumers on how to save food at home and engaging  with communities worldwide. The General Mills Food Waste Action Team – composed of employees from sustainability, philanthropy, supply chain, government affairs and environmental  standards – collaborates to drive progress and identify new opportunities for impact. ","['SDG_4', 'SDG_9', 'SDG_12', 'SDG_13', 'SDG_15']",,"['SDG_4', 'SDG_15', 'SDG_13', 'SDG_12', 'SDG_9']",0.9081
5168,page 66 of ../pdf/generalmills.pdf,"(405.0, 250.0059051513672, 742.960205078125, 266.27191162109375)",37,"*More than 100,000 children reached to date through General Mills support to FRAC and No Kid Hungry. The breakfast  gap, which included 3 million children prior to COVID-19, is expected to grow significantly due to the pandemic. ",['SDG_3'],,['SDG_3'],0.2263
5173,page 66 of ../pdf/generalmills.pdf,"(54.15999984741211, 584.5639038085938, 625.6005859375, 591.8298950195312)",29,"*Grant recipients: Breakfast Club of Canada, No Kid Hungry, Greggs Foundation, ReThink Food, Instituto Melhores Dias, Ação da Cidadania. The US$2.5 million is part of General Mills’ COVID-19 response.  ",,,,-0.296
5176,page 66 of ../pdf/generalmills.pdf,"(68.27999877929688, 314.8418884277344, 706.4766845703125, 333.5108947753906)",51,"When the COVID-19 pandemic led schools to close around the world, we supported our partners in continuing to nourish children outside of schools and provided $2.5 million in additional  child-hunger relief to key partners.* General Mills helps to improve childhood food and nutrition security through our support of the following programs. ","['SDG_2', 'SDG_3']",,"['SDG_2', 'SDG_3']",0.9325
5177,page 66 of ../pdf/generalmills.pdf,"(68.19999694824219, 351.5091247558594, 724.9199829101562, 370.83612060546875)",27,"Brazil: Instituto   Melhores Dias Provides nourishing school meals and holistic school-based  programs reaching 47,800 children.  Provided 3,000 emergency food baskets to 1,000 families enabling approximately 90,000 meals. ",,,,-0.2023
5178,page 66 of ../pdf/generalmills.pdf,"(68.19998168945312, 377.6891174316406, 377.36175537109375, 407.51611328125)",35,"Canada: Breakfast  Club of Canada Leading provider of school breakfast to Canadian children in need.  As of 2020, 250,000 children receive daily access to a nourishing  meal at school in nearly every province and territory.   ",,,,0.0
5179,page 66 of ../pdf/generalmills.pdf,"(401.19696044921875, 377.85009765625, 730.5480346679688, 407.51611328125)",33,"Pivoted to provide food, funding and delivery services to reach families facing food insecurity.  Emergency response fund increased capacity, more than doubling its reach, growing from feeding  250,000 students daily to 683,921 children.  ",,,,-0.34
5180,page 66 of ../pdf/generalmills.pdf,"(68.199951171875, 414.3691101074219, 727.473388671875, 433.69610595703125)",41,China: World Food  Programme (WFP) Provides pre-school programs with daily access to meals that deliver  critical nutrition for early-childhood development. Pivoted engagement and food and nutrition training with school partners to online platforms and  supported schools as they prepared to re-open. ,"['SDG_2', 'SDG_4']",,"['SDG_4', 'SDG_2']",0.5994
5181,page 66 of ../pdf/generalmills.pdf,"(68.199951171875, 440.5491027832031, 384.4248352050781, 470.3760986328125)",26,"India: WFP Supports nutritional fortification of school meals, directly supporting  over 400,000 children; reaches 4 million children with more  nutritious meals each day through technical assistance. ",,,,0.6808
5182,page 66 of ../pdf/generalmills.pdf,"(401.19696044921875, 440.7100830078125, 708.6793823242188, 459.8760986328125)",22,Strengthened government and civil society response to reach those most in need with food  security measures and multilingual awareness campaigns on COVID-19. ,,,,0.6486
5183,page 66 of ../pdf/generalmills.pdf,"(68.199951171875, 477.2290954589844, 383.374755859375, 507.05609130859375)",31,"U.K.: Greggs  Foundation Supports school breakfast clubs in high-poverty schools across the  U.K., enabling over 5,000 students at 74 schools to gain daily access  to a nourishing school breakfast since 2017. ",['SDG_1'],['SDG_9'],"['SDG_1', 'SDG_9']",0.7096
5184,page 66 of ../pdf/generalmills.pdf,"(401.19696044921875, 477.39007568359375, 727.880859375, 496.55609130859375)",25,Supported establishment of an emergency fund that provided 502 school partners with food and  other essential items to meet the needs of children and families. ,,,,-0.0772
5187,page 66 of ../pdf/generalmills.pdf,"(153.6979522705078, 536.9110717773438, 373.9668273925781, 566.7380981445312)",24,"No Kid Hungry: Expands school breakfast programs in areas with  greatest need and opportunity to increase participation reaching  more than 79,000 students to date.  ",,,,0.8519
5188,page 66 of ../pdf/generalmills.pdf,"(401.19696044921875, 513.9090576171875, 736.3142700195312, 543.736083984375)",43,"FRAC: Supported implementation of new Pandemic EBT program, which gave SNAP breakfast/ lunch benefits to families of 30 million children who lost access to free or reduced-price school meals  when schools closed. (EBT – Electronic Benefits Transfer; SNAP – Supplemental Nutrition Assistance Program.) ",['SDG_2'],['SDG_3'],"['SDG_2', 'SDG_3']",0.8176
5189,page 66 of ../pdf/generalmills.pdf,"(401.20001220703125, 547.4085693359375, 714.7232666015625, 577.235595703125)",30,"No Kid Hungry: With support from General Mills Foundation US$1.75 million grant and others,  launched campaign to help schools safely provide more than 847 million meals to children   and families.  ",,,,0.8555
5212,page 67 of ../pdf/generalmills.pdf,"(54.0, 571.203857421875, 458.141357421875, 578.4698486328125)",21,*These efforts complement the collaborative work of our business teams and ingredient suppliers described in the Planet section of this report. ,,,,0.0
5216,page 67 of ../pdf/generalmills.pdf,"(148.47000122070312, 236.65008544921875, 301.5257263183594, 276.81610107421875)",24,"Improve the well-being of 30,000 people  (farmers and their families) by 2030 in  smallholder farming communities from which  General Mills sources cocoa and vanilla. ",,,,0.4404
5219,page 67 of ../pdf/generalmills.pdf,"(427.47601318359375, 236.65008544921875, 718.941650390625, 276.81610107421875)",36,"More than 50,000 smallholder farmers and their family members receive support to  improve their livelihoods and farming practices, empower female farmers, establish  farmer cooperatives, increase food and nutrition security, support youth education and  prevent child labor.  ","['SDG_4', 'SDG_8']",,"['SDG_8', 'SDG_4']",0.9186
5222,page 67 of ../pdf/generalmills.pdf,"(319.4730224609375, 295.67437744140625, 708.322998046875, 314.84039306640625)",24,PUR Project Implemented new cocoa ecosystems and reforestation programs in the Kakum HIA   region of Ghana and the Mont Peko region of Côte d’Ivoire. ,,,,0.0
5224,page 67 of ../pdf/generalmills.pdf,"(148.47000122070312, 351.5882873535156, 285.6000061035156, 391.7543029785156)",24,"Support broad adoption of regenerative  agriculture principles and best practices,  such as no-till farming and the use of  cover crops, to improve soil health. ",,,,0.8689
5226,page 67 of ../pdf/generalmills.pdf,"(427.4700012207031, 351.5882873535156, 715.1953735351562, 381.2543029785156)",35,"n   Identified and measured soil health indicators at over 340 North American sites to  evaluate and better understand the relationship between soil health and changes in  farm yield, farmer economics, water quality and GHG emissions.  ",['SDG_9'],,['SDG_9'],0.4404
5227,page 67 of ../pdf/generalmills.pdf,"(427.4700012207031, 385.0882873535156, 698.6336059570312, 404.2543029785156)",22,n   Supported the launch of a program for the new generation of farmers who are  passionate about soil health and regenerative agriculture. ,,,,0.6908
5233,page 67 of ../pdf/generalmills.pdf,"(427.4700012207031, 451.08819580078125, 719.380859375, 480.75421142578125)",35,"n   Examined and advanced watershed health solutions in regions around the world,  such as the Ganges River in the Indian state of Madhya Pradesh, the Rio Grande river  valley in New Mexico and across California. ",,['SDG_6'],['SDG_6'],0.4019
5235,page 67 of ../pdf/generalmills.pdf,"(148.47000122070312, 492.08807373046875, 307.11798095703125, 532.2540893554688)",24,Support the engagement of farmers to expand  pollinator habitats on and near agricultural  lands and advance cutting-edge research  to protect and restore pollinator health. ,,,,0.8957
